,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
38,"Census Tract 121.01, Bronx County, New York",34.7,29.2,4.8,22.0,0.0,0.0,13.2,9.0,89.3,2.8,52.6,67.2,0.0,6.7,22.2,30.4,10.8,6.2,8.2,0.0,21.2,9.2,7.6,1.1,17.4,8.3,30.7,1.5,33.9,33.9,15.1,28.4,11.6,50.2,91.2,0.0,2.6,37.9,0.0,3.2,4.0,25.5,3.14,3.2,31.0,3.0,0.0,0.0,17.4,9.1,8.8,2.9,0.0,17.7,low,73.64249289178359,64.3740686207854,92.39522285931513,90.72082659313507,94.2119354611428,67.83683442457044,100.0,105.915146633316,103.4480982669379,005,012101,36,390,1400000US36005012101,36005012101
39,"Census Tract 121.02, Bronx County, New York",59.7,19.2,7.7,17.0,0.0,0.0,16.4,7.0,84.9,0.0,65.5,71.3,0.0,18.3,20.7,41.2,10.2,16.6,6.6,0.0,18.2,25.6,2.9,0.0,17.2,24.3,55.0,0.0,14.0,14.0,16.2,41.4,0.0,49.7,95.0,0.0,0.0,59.7,0.0,1.5,0.0,0.8,5.0,1.4,28.6,0.0,0.0,0.0,100.0,4.7,9.2,1.3,0.0,18.4,high,53.84873398652051,99.23547121453093,57.231919409509935,,56.95765518213204,35.22566522597275,100.0,103.803881251921,89.48402990583611,005,012102,36,4072,1400000US36005012102,36005012102
40,"Census Tract 123, Bronx County, New York",34.0,39.9,3.7,40.0,0.0,11.4,14.3,5.2,94.7,0.2,65.5,62.1,0.4,3.5,34.4,30.7,9.7,5.4,10.2,0.0,17.7,8.6,6.3,3.6,30.8,11.3,50.3,4.4,40.6,40.6,4.5,28.9,22.9,42.1,91.2,0.0,0.0,66.6,0.8,4.0,12.5,7.5,5.35,0.0,42.9,0.0,0.0,0.0,11.5,6.9,14.4,0.9,0.0,9.8,high,86.78438902748712,58.80256783522458,97.26613235340704,97.95723322088854,66.06425702811245,95.59251100090022,100.0,93.59943190851185,102.30817431909288,005,012300,36,2565,1400000US36005012300,36005012300
41,"Census Tract 133, Bronx County, New York",31.3,36.9,2.0,11.0,0.0,42.7,20.1,5.6,93.8,0.6,62.0,54.7,0.6,10.5,14.7,40.3,3.8,5.2,12.7,0.0,16.1,23.5,3.7,2.8,28.0,11.0,41.7,4.5,40.5,40.5,10.4,27.6,31.8,48.0,96.7,0.0,0.0,81.9,0.8,2.2,6.7,5.5,2.44,1.5,39.4,0.0,0.0,11.5,0.0,5.2,16.3,0.5,0.0,13.8,high,97.84273159421562,85.51271627021539,87.35705008394842,71.75081147857236,62.09046713168464,139.94556860815547,100.0,89.025023582156,95.4686306320226,005,013300,36,2567,1400000US36005013300,36005013300
42,"Census Tract 143, Bronx County, New York",10.6,67.4,5.4,27.0,0.0,0.0,17.8,11.4,90.8,0.0,52.0,62.8,1.2,9.3,21.6,55.4,8.6,1.4,12.8,0.0,22.6,13.4,0.0,0.0,23.7,6.1,55.3,0.0,29.7,29.7,6.2,27.8,0.0,44.1,100.0,0.0,0.0,85.5,8.6,10.9,38.5,4.4,5.46,3.3,19.8,0.0,0.0,0.0,0.0,4.1,12.4,0.0,0.0,5.6,low,67.72560532940297,53.11848728314557,65.90933569867266,,57.619953498203344,32.657856627657964,100.0,76.70930885735181,121.40190044549738,005,014300,36,965,1400000US36005014300,36005014300
43,"Census Tract 144, Bronx County, New York",31.1,43.0,6.5,76.0,0.0,19.4,12.8,12.3,92.0,1.5,66.5,46.6,0.0,15.2,24.9,33.8,10.0,7.1,4.2,0.0,22.2,13.7,5.5,1.9,36.2,12.0,44.9,1.7,44.1,44.1,7.9,37.2,82.0,56.7,96.3,14.3,1.7,61.8,0.0,1.2,6.0,13.6,4.01,0.0,25.6,0.0,0.0,0.0,26.7,6.4,18.8,1.3,0.0,28.1,high,83.79728795610866,138.18807042983184,105.94861722685086,133.44424425416534,40.97970830691185,128.6938982046307,100.0,84.45061525580014,90.90893484064242,005,014400,36,1149,1400000US36005014400,36005014400
44,"Census Tract 213.01, Bronx County, New York",51.4,18.5,0.7,26.0,46.3,0.0,18.9,1.1,93.1,0.0,50.0,68.1,0.0,10.5,20.4,49.3,4.6,2.0,14.0,0.0,14.3,25.8,3.8,3.8,10.9,14.7,61.0,3.0,27.0,27.0,2.1,38.8,40.0,61.0,98.2,0.0,0.0,76.6,0.0,2.8,3.3,16.9,3.17,0.0,36.1,0.0,9.2,0.0,13.2,5.2,10.4,0.0,0.0,14.0,low,86.99679011947002,71.30131723292722,105.17312383184972,64.14645197144162,83.86352427252871,31.77079547551286,100.0,106.6189017604477,98.88840247555773,005,021301,36,203,1400000US36005021301,36005021301
45,"Census Tract 145, Bronx County, New York",44.1,34.1,13.2,71.0,0.0,29.9,15.7,5.3,87.6,0.0,65.4,66.1,0.2,16.7,9.7,48.7,12.8,7.1,9.3,0.0,18.6,8.1,3.8,0.5,20.9,23.9,61.1,0.7,31.5,31.5,6.3,38.2,42.2,59.8,98.8,0.0,1.3,94.0,2.0,1.7,8.3,3.8,2.49,5.6,31.8,50.0,0.0,0.0,0.0,10.3,9.1,1.7,0.0,8.3,high,81.70362004942011,98.25099708604186,72.86089904013686,,85.60205735221587,186.8430910991954,100.0,114.36020815889604,107.15285109743431,005,014500,36,2568,1400000US36005014500,36005014500
46,"Census Tract 166, Bronx County, New York",25.2,21.7,4.8,22.0,0.0,0.0,6.0,8.3,94.7,0.0,70.8,60.7,4.7,8.2,30.7,30.2,9.4,5.5,7.1,0.0,4.0,10.9,12.9,8.4,29.8,0.0,6.7,9.4,64.9,64.9,9.9,6.3,15.3,14.4,92.7,2.1,10.4,0.0,0.0,1.1,1.3,70.9,3.0,1.9,29.8,0.0,0.0,0.0,32.1,7.9,17.4,4.9,0.2,54.2,high,107.6367819467602,135.42148255050134,109.9705388538664,116.0278079636401,148.52039737898963,55.18454114923762,100.0,106.97077932401352,97.46349754075142,005,016600,36,4074,1400000US36005016600,36005016600
47,"Census Tract 194, Bronx County, New York",26.2,25.9,3.4,0.0,0.0,12.8,13.3,8.6,87.4,0.3,67.3,53.1,5.7,12.5,32.6,28.6,6.0,4.6,11.0,0.0,13.5,9.7,9.1,3.4,21.3,4.8,38.1,4.6,55.0,55.0,6.4,23.0,0.0,31.9,92.4,0.0,1.2,2.0,0.0,9.2,1.4,31.4,3.66,0.0,28.9,0.0,2.6,2.2,27.4,6.6,11.6,7.4,0.0,44.6,low,131.02787363211453,126.91811720710457,114.7932967972883,123.50951651097841,128.56866060734166,54.4842297133336,100.0,111.54518765036936,108.00779405831808,005,019400,36,412,1400000US36005019400,36005019400
48,"Census Tract 229.01, Bronx County, New York",36.5,29.6,7.0,40.0,11.6,41.3,21.0,4.4,92.5,1.0,50.4,65.4,0.0,8.5,20.4,40.8,13.7,5.0,6.6,0.0,15.9,13.3,8.4,0.6,17.2,8.3,38.7,0.9,32.0,32.0,16.4,36.7,75.9,61.1,95.8,16.0,1.4,74.5,1.2,0.9,9.2,4.0,3.48,4.4,27.0,20.3,0.0,0.0,64.6,11.6,7.2,1.8,0.0,14.1,high,72.39842935302664,96.6413459562496,67.88861786042386,157.5655996800102,103.81526104417671,136.93422943376814,100.0,104.85951394261852,100.31330741036406,005,022901,36,1890,1400000US36005022901,36005022901
49,"Census Tract 132, Bronx County, New York",12.1,29.3,4.9,128.0,6.8,6.6,5.8,10.5,96.7,0.8,79.9,41.7,5.2,3.5,44.6,21.2,5.2,5.0,10.4,0.0,2.6,8.5,12.6,13.9,32.0,2.8,11.2,16.6,82.3,82.3,2.3,1.6,0.0,0.0,97.7,3.2,0.0,7.2,0.0,3.3,1.4,69.8,2.95,0.0,29.5,0.0,0.0,0.0,43.3,9.4,18.7,0.0,0.0,54.9,low,206.28528911214906,178.1730500572465,163.16786517565814,124.0410040034123,116.81286549707602,167.86465118619614,100.0,101.69261587052604,99.173383462519,005,013200,36,2246,1400000US36005013200,36005013200
50,"Census Tract 201, Bronx County, New York",44.4,28.9,6.4,38.0,0.0,0.7,16.9,9.7,90.9,2.1,47.1,73.1,0.6,4.5,17.5,39.9,14.1,8.4,6.6,0.9,19.2,14.5,8.8,2.1,24.5,11.4,54.8,0.0,29.3,29.3,7.5,33.9,10.3,56.5,93.2,0.0,1.5,87.7,0.0,4.5,3.7,0.7,3.22,0.0,36.4,0.0,55.6,0.0,0.0,8.7,13.2,1.1,0.0,14.6,high,84.6232922027088,98.45459879144717,89.04235435739855,,94.70865919819627,99.30416161119156,100.0,110.13767739610606,105.727946162628,005,020100,36,413,1400000US36005020100,36005020100
51,"Census Tract 89, Bronx County, New York",28.5,39.3,2.9,2.0,0.0,0.0,15.0,4.9,86.1,0.0,58.7,71.6,0.0,8.9,19.0,32.9,7.2,11.9,16.3,0.0,22.4,14.1,10.2,0.0,26.9,6.4,55.4,0.0,25.8,25.8,9.9,19.5,27.1,23.5,90.0,0.0,1.0,82.1,0.0,4.9,10.0,5.4,2.05,5.4,36.7,40.3,0.0,0.0,0.0,7.5,15.2,1.1,0.0,11.0,high,97.93376063363684,75.30867785813928,78.20065258022618,,81.1315437187346,74.69988649642994,100.0,97.470085107736,107.72281307135681,005,008900,36,4397,1400000US36005008900,36005008900
52,"Census Tract 98, Bronx County, New York",22.2,28.8,4.6,23.0,0.0,0.0,8.6,7.8,94.6,1.0,59.6,53.8,0.0,7.2,29.5,25.2,12.4,7.5,5.5,0.0,5.3,7.4,12.8,5.5,35.4,2.9,23.9,6.8,64.6,64.6,5.1,6.5,60.0,14.4,92.4,0.0,5.0,35.0,0.0,1.0,3.5,46.6,3.44,4.6,23.4,1.7,0.0,0.0,16.2,3.7,18.4,0.6,0.0,44.6,low,125.92687597862057,99.39835257885514,114.39541293122565,91.53849965841795,111.51447896850559,112.61007889336815,100.0,100.28510561626268,97.46349754075142,005,009800,36,2578,1400000US36005009800,36005009800
53,"Census Tract 125, Bronx County, New York",40.9,17.4,6.5,25.0,22.2,0.0,14.3,6.9,94.5,0.0,55.4,59.7,0.0,11.5,32.5,32.1,8.4,2.2,12.3,1.3,14.2,17.3,4.9,3.2,18.4,8.2,43.1,3.9,38.5,38.5,8.2,31.6,10.7,39.1,90.5,0.0,1.8,45.5,0.0,1.3,3.0,16.5,3.36,0.0,25.3,0.0,7.6,0.0,24.2,11.6,11.3,1.0,0.0,12.4,low,90.13897770245508,77.75189832300258,81.91845915037857,94.68654095975704,98.18572535757065,97.92688245391363,100.0,109.43392226897434,94.32870668417758,005,012500,36,2401,1400000US36005012500,36005012500
54,"Census Tract 149, Bronx County, New York",29.5,38.8,3.8,69.0,19.5,20.5,21.4,7.2,89.4,3.5,48.4,70.5,0.5,12.9,18.9,39.8,9.8,4.0,9.1,0.0,17.9,21.6,10.6,0.0,21.1,18.7,48.9,0.0,39.4,39.4,10.8,37.8,21.4,59.1,94.9,0.0,0.5,69.5,2.9,4.3,11.5,9.6,3.46,3.5,32.8,4.5,0.0,0.0,0.0,7.3,10.2,1.7,0.0,16.3,high,76.35650684489835,88.14516655539654,72.28561472423733,,89.49305995913478,111.32617459421074,100.0,97.82196267130185,106.58288912351179,005,014900,36,198,1400000US36005014900,36005014900
55,"Census Tract 197, Bronx County, New York",29.0,31.6,5.9,0.0,0.0,0.0,15.6,10.4,93.4,2.3,39.2,81.6,0.5,8.2,10.5,41.3,14.3,0.9,6.8,2.1,11.9,17.3,10.6,2.2,19.6,9.4,51.6,3.2,29.4,29.4,12.2,36.4,0.0,44.8,99.0,0.0,1.0,91.7,0.0,4.1,10.1,0.7,6.38,2.0,37.6,0.0,0.0,0.0,0.0,6.3,9.9,1.0,0.0,14.8,high,71.73425450984203,80.5951362561327,83.27937402984129,,100.91770591136476,167.2577146084127,100.0,111.8970652139352,111.71254688881449,005,019700,36,2496,1400000US36005019700,36005019700
56,"Census Tract 220, Bronx County, New York",23.4,39.6,8.0,10.0,14.7,17.6,13.9,7.1,88.6,3.2,53.3,72.5,1.2,16.4,20.5,32.5,19.2,7.4,5.0,0.0,16.3,17.8,4.9,1.0,30.2,9.6,51.2,1.7,32.3,32.3,16.6,30.4,0.0,49.6,93.9,0.0,0.6,67.8,10.8,5.3,11.1,1.9,3.46,0.0,37.4,0.0,0.0,0.0,38.5,6.8,13.5,0.7,0.0,11.4,low,71.8455122246902,66.34780750612596,104.69160832514969,,99.09638554216869,52.35995169109137,100.0,102.7482485612235,108.00779405831808,005,022000,36,2519,1400000US36005022000,36005022000
57,"Census Tract 227.02, Bronx County, New York",28.8,29.5,4.8,86.0,0.0,76.9,22.0,4.1,93.3,0.0,48.7,70.8,0.0,11.5,12.9,35.5,18.5,5.3,6.8,0.0,26.7,19.9,11.8,0.0,30.3,5.5,32.1,0.0,48.7,48.7,9.3,34.2,36.4,48.9,100.0,0.0,0.0,85.4,0.0,4.7,8.1,0.7,5.0,1.7,29.3,0.0,0.0,0.0,0.0,6.2,11.7,0.0,0.0,15.5,low,82.27002296137451,73.35649680042988,107.37288940982671,,92.55618967096457,37.746786395227254,100.0,98.52571779843349,96.03859260594513,005,022702,36,2522,1400000US36005022702,36005022702
58,"Census Tract 231, Bronx County, New York",22.2,31.6,4.7,15.0,0.0,33.3,25.2,4.2,87.8,4.8,45.8,78.7,0.4,17.4,7.7,46.0,18.7,5.4,6.5,0.0,15.6,17.6,10.8,0.9,14.7,12.3,48.4,1.3,34.8,34.8,14.4,30.9,51.6,73.6,98.5,0.0,1.6,61.7,0.0,3.0,7.8,6.4,4.34,0.0,36.5,0.0,0.0,0.0,37.9,5.9,10.5,0.0,0.0,28.3,low,65.07227740256903,74.32420372965024,80.38521240536001,130.5823885256753,97.44063975199042,37.39663067727524,100.0,108.37828957827686,109.14771800616316,005,023100,36,968,1400000US36005023100,36005023100
59,"Census Tract 235.01, Bronx County, New York",39.2,34.3,7.2,34.0,0.0,27.3,15.0,4.9,96.5,2.0,45.1,83.7,0.6,8.2,16.6,44.9,15.7,0.7,6.2,1.2,16.3,22.1,2.7,0.0,17.2,6.6,56.6,0.0,27.0,27.0,9.3,41.6,34.8,72.8,100.0,,0.0,88.6,0.0,3.6,5.4,0.0,,2.8,29.3,,,,,10.5,12.1,0.0,0.0,16.3,high,70.18676083968094,61.549993201105174,52.53841036525485,,105.7193687028817,74.27969963488752,100.0,100.28510561626268,99.74334543644152,005,023501,36,404,1400000US36005023501,36005023501
60,"Census Tract 16, Bronx County, New York",46.2,23.1,5.5,0.0,0.0,0.0,14.3,7.6,97.2,0.4,57.5,63.0,0.8,6.6,28.9,31.9,13.2,3.0,7.2,0.0,8.4,11.8,8.1,1.1,33.9,9.5,32.7,1.4,56.3,56.3,9.3,21.1,0.0,26.4,95.8,0.0,1.3,62.9,0.9,1.5,5.6,14.3,3.01,4.0,32.2,0.0,0.0,8.1,23.3,5.3,19.3,0.0,0.5,42.0,low,102.84595731647936,99.57560582826679,86.31292172205151,96.03570151747377,88.16846332699217,138.124758874805,100.0,100.63698317982849,91.47889681456492,005,001600,36,68,1400000US36005001600,36005001600
61,"Census Tract 24, Bronx County, New York",11.6,0.0,51.2,0.0,,,0.0,0.0,100.0,0.0,48.3,0.0,40.1,0.0,71.8,28.2,0.0,29.0,0.0,0.0,0.0,0.0,0.0,88.4,0.0,0.0,11.6,0.0,29.7,29.7,22.1,0.0,,0.0,100.0,,0.0,88.4,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,40.1,low,206.17065995139637,,,,,4.0151188991831095,100.0,140.75102542633357,55.57129245744599,005,002400,36,2551,1400000US36005002400,36005002400
62,"Census Tract 31, Bronx County, New York",37.2,30.8,5.3,0.0,57.1,0.0,11.4,10.7,93.5,0.5,56.0,77.5,0.0,4.8,19.9,27.7,10.2,8.7,16.5,0.0,8.2,19.8,11.6,0.0,17.4,8.7,23.3,0.0,43.6,43.6,11.8,21.5,0.0,46.7,97.5,10.7,0.0,79.9,8.0,2.5,3.6,20.9,3.13,3.0,18.1,12.0,4.8,0.0,15.2,6.2,7.8,4.2,0.0,25.7,low,85.44592500340445,84.7174719620442,88.12494060252796,92.80589290960644,103.0701754385965,39.754345844818815,100.0,100.28510561626268,98.60342148859648,005,003100,36,383,1400000US36005003100,36005003100
63,"Census Tract 38, Bronx County, New York",37.2,20.9,4.6,51.0,26.0,0.0,11.5,7.0,94.7,0.0,73.8,55.8,0.7,14.8,32.7,26.9,9.8,3.9,7.7,0.0,11.9,17.8,14.1,8.3,34.3,4.4,24.6,10.5,62.1,62.1,6.7,21.8,54.2,18.1,93.4,0.0,6.6,25.2,0.0,4.8,3.2,30.9,4.51,0.0,22.6,0.0,3.9,0.0,21.3,6.8,19.7,0.0,0.0,55.4,low,104.8317389542242,106.15553388412901,90.22840307916495,97.87546591436023,85.18812090467132,33.474886636212666,100.0,122.80526968447604,112.282508862737,005,003800,36,70,1400000US36005003800,36005003800
64,"Census Tract 41, Bronx County, New York",39.2,38.3,5.9,65.0,63.5,17.5,19.6,7.6,93.4,0.0,59.5,68.1,0.0,13.8,8.9,40.9,17.0,0.0,6.0,0.0,28.0,17.8,2.9,2.1,23.8,8.9,53.8,3.4,26.4,26.4,10.3,55.1,71.9,77.3,92.0,22.8,1.9,76.4,5.1,0.0,11.5,5.1,3.44,3.5,23.8,25.7,0.0,0.0,11.4,7.4,11.9,1.0,0.0,14.0,high,59.8161932374685,55.75093756832671,85.27639623657619,88.5948766233996,54.06010004932008,128.78727306275124,100.0,93.59943190851185,98.03345951467394,005,004100,36,384,1400000US36005004100,36005004100
65,"Census Tract 119, Bronx County, New York",29.4,38.9,7.2,54.0,0.0,0.0,17.5,6.4,89.6,1.4,54.1,70.8,0.0,13.8,10.4,49.2,14.7,4.1,4.7,0.0,22.2,13.9,4.9,1.1,27.7,7.5,52.0,1.9,25.0,25.0,13.4,31.2,42.7,51.7,91.7,0.0,0.0,67.4,0.0,2.7,3.5,5.6,3.06,4.0,30.8,0.0,0.0,0.0,39.3,6.4,11.3,1.3,0.3,15.2,high,74.11786676431673,64.13693251684279,69.61700510026293,,84.4430352990911,129.72102164395662,100.0,101.34073830696018,106.58288912351179,005,011900,36,1138,1400000US36005011900,36005011900
66,"Census Tract 115.02, Bronx County, New York",39.2,28.3,5.9,25.0,0.0,1.8,14.6,7.9,86.8,0.2,56.3,65.7,0.2,13.3,12.5,40.3,11.6,11.0,5.6,0.0,17.5,18.0,8.2,4.5,30.4,12.0,60.1,5.2,23.8,23.8,10.2,38.7,0.0,63.4,84.3,19.5,2.8,54.7,0.0,3.8,10.6,5.6,4.73,1.0,33.1,0.0,0.0,0.0,24.3,11.0,11.0,3.2,0.0,10.8,high,70.78350676477574,78.40821440866192,65.82063547375424,116.06869161690425,85.27090819418022,103.57606137020613,100.0,115.41584084959355,111.71254688881449,005,011502,36,73,1400000US36005011502,36005011502
67,"Census Tract 141, Bronx County, New York",31.2,42.2,4.6,60.0,4.1,9.1,13.9,8.2,93.8,1.0,60.7,61.1,2.6,8.5,14.9,43.9,15.2,5.9,13.1,0.8,18.2,17.6,6.4,2.2,16.9,5.9,43.6,2.7,41.5,41.5,9.4,30.1,41.9,46.3,95.2,19.4,2.8,83.0,0.0,5.5,9.0,6.6,2.36,2.3,31.9,0.0,0.0,17.2,26.9,8.9,10.1,0.3,0.0,9.7,high,76.38347841213428,72.7720401402077,97.453669971806,82.54409594030633,87.25780314239412,136.910885719238,100.0,92.89567678138016,103.16311727997663,005,014100,36,395,1400000US36005014100,36005014100
68,"Census Tract 151, Bronx County, New York",31.4,28.4,2.6,13.0,19.1,35.9,14.4,7.8,95.8,1.9,51.6,72.4,0.0,11.0,20.2,41.8,14.3,6.7,8.2,0.0,9.2,19.7,11.8,0.0,18.3,1.4,37.5,0.0,40.8,40.8,14.6,23.5,49.0,39.2,89.4,7.8,3.5,44.4,3.6,3.3,8.8,16.5,3.46,1.2,36.5,5.6,0.0,0.0,15.1,7.9,11.7,0.2,0.0,8.8,high,87.97113798586777,84.94502680926188,81.71825007127697,127.43434722433622,90.65208201225956,117.39554037204569,100.0,101.34073830696018,100.31330741036406,005,015100,36,2539,1400000US36005015100,36005015100
69,"Census Tract 153, Bronx County, New York",28.1,35.2,5.5,0.0,0.0,10.2,11.6,7.5,96.1,0.9,62.4,63.3,0.0,9.8,26.1,30.4,7.0,5.7,10.3,0.0,29.6,16.8,6.5,2.9,20.6,11.6,48.4,3.3,29.5,29.5,8.3,41.9,32.7,68.8,94.1,0.0,2.0,52.0,3.6,1.2,7.9,15.4,3.91,0.8,30.5,2.5,0.0,4.1,29.1,11.3,11.8,0.0,0.0,4.0,high,86.11684273839803,82.20239207174376,93.84737225583679,85.61036993511712,91.23159303882194,114.03404547970631,100.0,108.026412014711,112.282508862737,005,015300,36,4636,1400000US36005015300,36005015300
70,"Census Tract 155, Bronx County, New York",39.2,36.6,3.5,22.0,9.5,27.8,10.5,5.6,95.6,1.0,46.5,76.9,0.0,11.6,10.6,48.9,10.0,2.5,4.9,0.0,22.3,25.2,9.3,0.0,28.4,11.0,51.1,0.0,53.6,53.6,13.1,44.6,67.6,64.7,99.3,0.0,0.8,80.4,0.0,2.8,1.6,6.8,2.64,0.0,24.8,0.0,13.2,0.0,30.3,8.5,15.1,1.6,0.0,9.6,high,66.7647432466232,62.72848777827453,66.28947951975164,,73.01838934686113,67.32327270490751,100.0,91.48816652711685,96.03859260594513,005,015500,36,4377,1400000US36005015500,36005015500
71,"Census Tract 236, Bronx County, New York",31.7,37.8,10.8,0.0,0.0,24.1,10.7,7.9,84.9,5.4,54.9,61.8,4.7,13.0,20.3,30.8,16.8,5.6,3.8,0.0,21.6,16.0,4.8,3.6,20.6,0.7,45.7,2.1,39.7,39.7,10.7,29.2,,39.7,97.3,0.0,2.1,30.2,0.0,4.8,11.4,16.0,3.75,4.1,25.4,0.0,0.0,0.0,40.2,8.8,13.3,1.4,0.0,43.2,low,92.27984585180648,100.90260988467293,106.349035385054,132.87187310846735,107.54068907207778,44.44643246537582,100.0,108.37828957827686,108.57775603224064,005,023600,36,2497,1400000US36005023600,36005023600
72,"Census Tract 243, Bronx County, New York",37.6,33.4,2.6,35.0,3.5,7.4,13.8,10.2,97.3,0.3,57.9,65.7,0.7,7.4,13.6,39.0,15.5,6.8,6.3,0.0,19.9,18.0,5.4,0.0,21.6,14.4,51.1,0.0,30.0,30.0,8.7,34.9,31.9,42.8,96.9,0.0,2.3,72.9,0.0,4.4,6.1,3.6,2.86,1.2,28.6,0.0,0.0,0.0,30.6,9.3,10.6,0.0,0.0,8.4,high,80.2302981891578,76.1805722201101,69.19884689707607,133.32159329437292,91.89389135489327,131.42511280465644,100.0,98.87759536199934,102.59315530605413,005,024300,36,2474,1400000US36005024300,36005024300
73,"Census Tract 44, Bronx County, New York",54.0,30.8,2.1,34.0,31.5,24.8,26.5,6.8,97.2,0.4,73.2,49.2,0.3,22.6,15.5,34.0,18.9,6.8,6.7,0.0,22.5,21.5,3.0,0.0,30.2,15.5,54.7,0.0,34.3,34.3,6.1,36.0,11.6,39.5,96.5,0.0,1.2,83.7,0.0,0.0,1.5,5.1,2.39,4.2,28.9,0.0,0.0,0.0,26.5,8.3,16.6,0.2,0.2,12.7,high,73.22443359962678,90.48059788210408,92.0987106788735,130.01001737997728,46.443669414500114,107.544492840329,100.0,94.65506459920931,95.75361161898384,005,004400,36,2556,1400000US36005004400,36005004400
74,"Census Tract 48, Bronx County, New York",31.1,24.0,6.8,183.0,0.0,20.2,17.5,4.7,90.5,1.4,49.1,77.2,0.0,17.6,13.0,34.3,17.9,0.8,4.5,0.0,13.8,17.1,8.9,0.6,14.7,8.4,43.6,0.7,37.8,37.8,17.5,24.9,25.3,45.3,94.4,0.0,2.3,79.3,0.0,2.8,2.5,6.5,4.66,3.7,32.2,0.0,0.0,0.0,39.6,10.6,6.3,4.5,0.0,15.1,high,71.35665256853912,74.23318179076318,67.0117527798017,97.79369860783196,92.47340238145563,109.2485840010288,100.0,116.47147354029104,106.86787011047304,005,004800,36,385,1400000US36005004800,36005004800
75,"Census Tract 59.02, Bronx County, New York",28.5,40.3,4.9,0.0,8.7,11.6,13.3,7.8,94.7,0.0,55.8,63.1,1.5,3.5,33.4,36.1,9.0,8.0,7.0,0.0,18.5,13.1,8.3,3.4,25.4,10.8,34.9,3.3,49.8,49.8,6.9,35.9,27.3,58.3,93.8,8.7,0.0,91.1,0.0,2.7,11.0,23.7,1.61,2.0,29.7,0.0,4.1,27.8,3.3,3.6,17.1,0.7,1.1,23.3,low,86.71696010939732,100.34929230880682,108.80729876136472,55.642652092499716,110.60381878390754,59.10628519030019,100.0,87.61751332789267,93.75874471025504,005,005902,36,2559,1400000US36005005902,36005005902
76,"Census Tract 83, Bronx County, New York",33.1,32.4,5.7,40.0,16.3,23.6,18.4,4.1,91.7,0.0,49.6,81.2,0.4,15.1,17.9,31.9,13.9,5.6,8.0,0.1,17.6,15.1,5.4,4.0,15.1,13.7,45.2,6.0,26.4,26.4,13.4,39.3,41.7,53.0,94.3,0.0,3.7,60.1,0.0,2.6,2.7,13.0,3.77,3.6,33.0,11.2,3.0,0.0,37.5,10.2,10.7,0.0,0.7,15.4,high,72.6546592417679,79.14836649066463,101.41730287958946,88.88106219624862,88.66518706404565,152.17767502194587,100.0,111.19331008680355,111.99752787577576,005,008300,36,389,1400000US36005008300,36005008300
