,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
0,"Census Tract 5435.02, Los Angeles County, California",4424,1390,995,11.2,28.4,3.17,3.66,8.6,49,0.0,25.0,8.5,9.4,96.5,0.5,51.7,70.5,2.9,7.1,34.9,16.7,11.8,1.2,11.4,0.0,4.0,13.7,15.7,9.4,83583,28.6,5.8,5.7,7.4,36278,52561,36729,49.7,49.7,11.8,14.8,25.7,50.9,1525,91.1,0.0,0.0,1525,06,037,543502,2.0,0.0,3.7,4.9,1390,55.9,613,2.87,4.7,24.3,0.0,1.3,4.1,31.7,2309,1354,7.4,21.4,0.2,0.5,35.8,4424,110,14,low,1100784,0.0249
1,"Census Tract 5501, Los Angeles County, California",7441,1886,1587,12.6,15.9,3.95,4.27,4.9,46,2.0,3.3,10.1,7.3,97.5,0.2,64.1,74.0,0.8,4.6,28.7,20.0,12.4,5.8,4.2,0.0,3.8,5.4,17.0,5.6,84915,23.8,2.7,5.5,4.2,31603,42163,33976,73.6,73.6,3.0,7.5,5.4,6.3,1954,96.5,3.7,0.0,1954,06,037,550100,3.5,0.0,0.4,2.1,1886,81.8,344,3.89,0.5,29.5,0.0,0.0,0.0,9.4,1914,1253,6.6,14.9,0.0,0.9,49.0,7441,164,1,low,1648945,0.022
2,"Census Tract 6031.02, Los Angeles County, California",3742,1334,828,11.1,37.9,2.79,3.59,6.6,54,0.0,22.2,9.1,9.3,94.6,0.0,59.7,62.9,0.8,6.2,33.7,11.5,10.6,4.2,21.4,0.0,6.3,10.6,13.8,2.7,71045,39.3,4.2,9.2,4.3,36120,46522,36771,54.2,54.2,6.4,15.6,0.0,26.5,1452,91.9,0.0,6.0,1452,06,037,603102,14.2,1.2,2.1,6.1,1334,33.6,886,3.07,2.7,40.6,0.0,0.0,3.8,37.1,2337,1262,5.4,22.5,0.0,1.8,30.7,3742,74,46,low,745751,0.0198
3,"Census Tract 8001.01, Los Angeles County, California",5647,1949,1569,9.4,19.5,2.9,3.21,3.9,72,0.0,0.0,2.5,6.9,89.1,0.5,75.8,22.5,8.3,6.2,67.2,6.7,7.0,14.5,26.2,0.0,0.9,3.7,8.9,31.6,184888,35.7,0.9,1.5,35.6,63025,101875,78571,81.6,81.6,4.3,1.1,0.0,0.0,1999,97.5,1.2,0.0,1999,06,037,800101,0.0,0.0,0.0,0.4,1949,89.5,204,2.81,3.4,20.0,1.1,2.5,6.5,40.3,3502,2750,2.5,26.0,2.5,3.5,92.0,5647,809,6,low,8096231,0.1433
4,"Census Tract 5300.04, Los Angeles County, California",3703,1160,839,15.4,27.7,3.19,3.69,7.8,26,7.6,28.3,12.3,8.2,90.8,0.2,65.7,62.5,1.3,8.2,41.0,17.8,13.7,4.3,9.0,1.4,3.8,11.8,16.9,3.4,74569,30.7,2.3,9.6,4.8,34679,45500,36326,63.7,63.7,9.2,8.8,0.0,0.0,1308,88.7,0.0,10.9,1308,06,037,530004,24.8,0.0,2.5,3.6,1160,54.9,523,3.44,6.3,15.7,0.0,1.4,0.0,38.8,2312,1400,9.9,18.6,0.0,2.5,63.6,3703,129,1,low,1299059,0.0348
5,"Census Tract 5303.01, Los Angeles County, California",2105,635,446,18.3,29.8,3.31,4.08,4.6,43,26.1,6.7,16.1,2.7,97.7,0.0,59.7,90.3,0.2,6.3,12.9,14.4,10.6,1.4,12.1,0.0,4.1,14.0,6.1,0.0,58363,24.4,4.1,15.3,0.0,28514,36815,27813,43.4,43.4,15.1,15.5,37.1,16.7,646,98.3,0.0,0.0,646,06,037,530301,0.0,0.0,4.6,0.6,635,30.6,441,3.69,3.5,14.8,0.0,0.0,0.0,16.0,2234,1134,9.1,14.3,0.0,0.0,46.7,2105,58,1,low,584252,0.0276
6,"Census Tract 5309.01, Los Angeles County, California",3519,911,792,27.0,13.1,3.86,3.96,7.6,6,0.0,0.0,15.0,4.5,96.9,0.7,57.3,88.8,0.8,10.7,13.6,26.4,11.1,1.8,11.9,0.0,4.2,7.7,10.3,3.0,75656,27.1,5.9,8.7,1.3,25792,35069,23098,37.8,37.8,15.7,14.9,0.0,41.0,962,94.7,3.3,4.6,962,06,037,530901,0.0,0.4,1.9,5.3,911,31.7,622,4.12,1.1,29.1,0.0,0.0,1.4,17.0,1848,1123,6.0,13.5,0.0,0.0,27.8,3519,44,12,low,444140,0.0125
7,"Census Tract 5320.01, Los Angeles County, California",2822,1033,639,14.6,38.1,2.73,3.59,4.7,76,0.0,14.8,16.7,4.0,90.4,0.4,59.8,73.7,0.9,3.2,10.2,19.1,18.9,3.4,11.5,0.0,7.4,23.0,9.3,0.0,42077,30.3,7.7,16.0,0.0,23935,33620,30938,31.3,31.3,14.5,23.8,56.8,50.9,1106,93.4,0.0,2.1,1106,06,037,532001,20.6,0.0,7.1,4.0,1033,27.9,745,2.7,2.9,19.9,2.4,0.0,0.0,6.3,1448,926,8.3,20.7,0.0,0.0,68.7,2822,135,1,low,1353392,0.0478
8,"Census Tract 5334.03, Los Angeles County, California",2939,740,584,16.5,21.1,3.8,4.31,5.0,69,13.8,2.8,13.2,1.5,95.1,0.4,53.0,89.9,0.4,7.9,16.4,19.6,7.2,6.0,2.8,0.0,2.2,13.8,13.9,0.0,59871,31.6,3.5,13.1,0.0,27500,35302,27727,31.9,31.9,19.3,21.6,48.6,55.4,750,98.7,0.0,0.0,750,06,037,533403,13.2,0.0,4.7,2.8,740,34.9,482,4.68,0.7,36.8,0.0,3.9,0.0,34.1,1918,986,6.7,16.8,0.0,0.0,65.8,2939,47,1,low,473271,0.016
9,"Census Tract 5408, Los Angeles County, California",5313,1481,1197,34.8,19.2,3.59,4.05,3.3,0,0.0,0.0,15.5,6.1,92.9,0.0,74.4,47.5,0.0,5.4,21.9,18.4,13.1,3.0,12.9,0.0,2.4,5.4,13.2,1.8,72266,29.8,5.3,9.3,2.2,25839,34781,30917,54.0,54.0,10.1,7.1,9.6,20.4,1536,96.4,0.0,0.0,1536,06,037,540800,11.0,0.6,0.0,1.8,1481,66.9,490,4.02,1.1,29.4,0.0,0.6,3.6,3.5,1834,1144,4.1,11.6,0.0,0.0,24.8,5313,198,1,low,1980043,0.0373
10,"Census Tract 5401.02, Los Angeles County, California",6818,1551,1312,21.6,15.4,4.4,4.84,3.4,88,2.8,0.0,14.3,4.8,94.0,0.2,64.9,80.4,0.2,9.8,14.4,25.4,12.5,4.7,10.3,0.0,12.4,7.0,12.8,5.2,87074,22.0,1.9,12.3,6.1,25723,33718,28659,50.2,50.2,17.5,17.5,53.5,52.1,1568,98.9,0.0,2.4,1568,06,037,540102,0.9,0.0,1.3,7.7,1551,54.9,699,4.69,1.7,24.6,0.8,0.2,5.2,9.0,1753,1281,7.1,12.2,0.0,0.0,48.8,6818,125,1,low,1250584,0.0183
11,"Census Tract 1232.05, Los Angeles County, California",2615,759,571,16.3,24.8,3.45,3.78,10.4,18,0.0,0.0,15.0,6.6,96.8,0.0,53.4,78.6,1.3,2.7,24.1,24.1,8.7,2.4,15.1,0.0,6.2,16.9,16.3,0.5,63370,15.2,8.8,14.8,0.0,22549,31712,23750,37.6,37.6,16.8,13.8,0.0,18.9,784,96.8,0.0,3.9,784,06,037,123205,0.0,0.0,11.6,5.4,759,18.7,617,4.65,1.7,34.8,7.7,0.0,0.0,43.7,2406,1232,4.9,9.9,0.0,0.0,72.6,2615,75,1062,low,757734,0.0287
12,"Census Tract 2383.10, Los Angeles County, California",5018,1454,1049,35.0,27.9,3.39,3.99,6.9,69,0.0,0.0,20.9,4.0,88.1,0.0,65.5,72.0,0.0,6.9,9.7,30.6,13.7,4.6,10.5,0.0,14.9,13.3,7.9,0.0,41657,18.3,11.2,25.2,0.0,20495,32206,24063,19.4,19.4,21.0,42.3,42.7,67.9,1483,98.0,0.0,0.0,1483,06,037,238310,12.2,0.0,6.1,7.1,1454,9.1,1322,3.16,4.4,21.0,0.0,9.1,0.0,0.0,2147,1055,9.5,7.7,0.0,0.0,22.5,5018,39,4217,high,397068,0.0078
13,"Census Tract 2400.10, Los Angeles County, California",3697,979,771,37.9,21.2,3.78,4.21,6.5,10,0.0,20.9,23.1,4.4,90.9,1.0,65.7,70.4,0.2,17.9,9.7,27.8,9.8,3.0,13.4,1.0,13.3,10.1,5.5,0.0,44638,18.1,10.7,24.9,0.0,23400,24654,31979,23.8,23.8,18.5,33.2,63.5,49.4,1053,93.0,0.0,1.4,1053,06,037,240010,3.5,1.6,6.0,7.6,979,19.5,788,4.5,2.8,18.5,0.0,0.0,2.1,0.0,1480,1042,7.2,7.4,0.0,0.3,27.0,3697,58,3311,high,588432,0.0157
14,"Census Tract 2406, Los Angeles County, California",6325,1284,1127,44.6,12.2,4.93,5.11,6.4,61,14.4,1.2,21.5,6.2,90.1,0.0,65.2,73.6,0.1,17.0,11.8,32.8,11.2,3.4,11.2,0.0,12.1,11.8,7.6,0.0,51291,19.9,10.0,35.7,0.0,21321,28057,22313,29.4,29.4,17.3,30.7,28.6,41.9,1372,93.6,2.9,0.0,1372,06,037,240600,0.0,0.0,0.5,1.4,1284,30.8,888,5.32,4.8,10.9,0.0,10.9,10.1,6.8,1658,1423,13.3,8.6,0.0,0.0,34.1,6325,67,4263,high,675863,0.0106
15,"Census Tract 2407, Los Angeles County, California",6367,1637,1297,32.4,20.8,3.89,4.49,3.2,49,0.0,2.7,13.7,2.7,94.9,0.0,71.3,66.6,0.0,6.3,8.9,32.5,12.6,3.2,9.5,0.0,8.6,8.9,13.3,0.5,56378,24.4,4.9,20.8,0.0,26649,32627,33429,32.2,32.2,14.5,14.2,24.8,17.2,1775,92.2,2.0,1.6,1775,06,037,240700,6.0,0.0,1.4,2.4,1637,44.5,909,4.05,4.8,28.3,0.0,1.4,3.2,10.3,1926,1345,7.8,9.9,0.1,0.0,41.6,6367,119,4165,high,1194494,0.0187
16,"Census Tract 2421, Los Angeles County, California",2778,736,602,53.0,18.2,3.77,4.34,1.2,0,0.0,33.3,14.2,3.4,97.8,0.0,72.6,74.4,0.0,14.0,12.0,35.2,19.0,1.3,12.2,0.0,21.5,20.4,2.7,3.1,35616,17.0,24.5,46.6,3.8,13507,23148,21250,8.8,8.8,10.7,69.6,40.0,71.6,765,96.2,0.0,0.0,765,06,037,242100,10.5,0.0,0.0,5.9,736,0.7,731,3.8,0.0,35.9,0.0,0.0,0.0,0.0,-666666666,530,9.4,4.8,0.1,0.0,46.7,2778,45,2219,high,459615,0.0162
17,"Census Tract 6205.01, Los Angeles County, California",6063,2142,1621,9.7,24.3,2.83,3.19,5.9,0,-666666666.0,-666666666.0,1.3,10.4,84.2,2.1,79.7,26.4,12.8,3.2,55.2,11.0,11.8,9.0,19.4,0.0,1.5,4.9,12.6,24.7,157375,20.6,2.0,1.5,28.6,70823,79815,73958,87.2,87.2,3.7,1.9,0.0,10.7,2142,100.0,0.0,0.0,2142,06,037,620501,8.4,0.0,2.0,0.9,2142,52.3,1022,2.69,2.8,18.8,0.0,0.0,0.0,66.1,3258,2159,6.3,12.2,0.9,4.4,80.4,6063,258,1,low,2582464,0.0426
18,"Census Tract 6206.01, Los Angeles County, California",5030,2246,1453,8.4,35.3,2.23,2.77,3.8,0,0.0,0.0,2.7,10.0,87.9,0.3,69.5,30.6,7.3,8.2,63.1,6.5,6.7,5.0,15.7,0.0,2.6,6.3,14.1,14.6,115222,25.4,3.0,0.8,18.5,70739,80789,92778,84.1,84.1,4.3,3.9,0.0,47.1,2507,89.6,0.0,13.0,2507,06,037,620601,8.1,0.0,5.3,2.5,2246,49.4,1137,2.38,4.4,26.7,0.0,0.0,0.0,70.0,3151,1661,7.5,18.7,1.4,4.8,66.9,5030,136,4,low,1365948,0.027
19,"Census Tract 6208, Los Angeles County, California",7735,2775,2229,10.5,19.7,2.78,3.12,2.6,0,0.0,11.3,3.4,4.2,90.4,0.7,80.2,23.4,9.7,4.6,64.0,6.9,6.5,12.2,16.9,0.0,2.5,1.4,9.9,36.0,200471,28.4,0.4,0.4,43.3,83125,121838,93828,84.4,84.4,4.1,1.8,11.6,9.9,2920,95.0,0.0,0.0,2920,06,037,620800,4.5,0.0,0.9,1.2,2775,74.0,722,2.9,2.2,28.2,0.0,0.0,0.0,8.5,4001,2076,8.1,22.7,0.0,4.7,73.2,7735,248,1,low,2483454,0.0321
20,"Census Tract 6210.01, Los Angeles County, California",4457,1945,1111,3.1,42.9,2.29,2.87,9.8,0,0.0,14.9,1.3,6.7,89.4,0.0,83.6,13.4,9.4,4.4,63.8,4.1,8.7,9.9,24.0,0.0,1.4,1.9,14.3,33.1,197455,27.0,2.4,1.9,45.0,77500,115750,103698,91.5,91.5,1.3,1.4,0.0,0.0,2031,95.8,0.0,3.0,2031,06,037,621001,29.6,1.6,6.3,5.7,1945,55.5,865,2.5,4.5,25.9,0.0,0.0,0.6,17.3,3754,1907,8.0,20.1,0.2,4.4,87.2,4457,92,1,low,929671,0.0206
21,"Census Tract 6700.03, Los Angeles County, California",5732,2264,1460,14.6,35.5,2.52,3.14,5.4,6,0.0,6.3,7.2,8.5,84.9,0.2,78.5,28.4,7.3,6.2,36.5,13.9,12.1,1.9,8.7,0.0,5.1,3.2,11.3,7.7,98851,26.0,1.4,5.9,7.7,47648,63182,49194,66.6,66.6,7.3,3.0,6.3,17.0,2461,92.0,0.0,2.3,2461,06,037,670003,9.7,0.0,2.0,4.6,2264,49.4,1146,2.78,4.2,37.0,4.3,0.0,0.0,62.3,2454,1357,9.6,16.3,0.0,4.2,62.6,5732,149,1,low,1494366,0.026
22,"Census Tract 6707.02, Los Angeles County, California",5555,2000,1550,2.4,22.5,2.76,3.18,2.6,0,0.0,0.0,1.7,5.4,95.3,0.3,84.0,22.0,9.7,1.1,62.9,8.8,8.2,18.3,10.9,0.0,0.7,0.0,8.9,50.8,239883,38.8,0.0,0.6,59.6,84784,125056,101500,88.9,88.9,1.0,0.0,0.0,0.0,2124,94.2,0.0,0.0,2124,06,037,670702,0.0,0.0,0.0,0.0,2000,96.3,74,2.77,2.1,26.7,0.0,0.7,0.0,16.6,4001,3501,3.0,30.6,0.5,6.4,83.3,5555,669,4,low,6697957,0.1204
23,"Census Tract 7006, Los Angeles County, California",5198,1759,1290,8.0,26.7,2.96,3.28,9.5,0,0.0,63.2,3.4,5.3,95.5,1.4,63.6,47.0,3.2,5.8,55.0,11.9,8.7,17.0,20.4,0.0,6.8,1.3,8.0,45.0,302312,46.6,0.7,0.0,50.2,64526,157130,37052,82.2,82.2,2.6,5.1,0.0,45.0,2221,79.2,3.2,12.2,2221,06,037,700600,2.1,0.9,0.0,1.7,1759,90.3,170,2.88,3.1,26.2,0.0,0.0,0.0,4.2,4001,2411,2.7,30.4,0.0,5.2,94.2,5198,568,13,low,5681916,0.1093
24,"Census Tract 7009.02, Los Angeles County, California",7519,3407,1736,9.7,49.0,2.21,3.19,4.2,0,-666666666.0,-666666666.0,1.1,6.9,81.3,5.8,62.3,46.4,3.6,4.6,63.8,5.7,5.1,7.6,16.0,1.3,8.8,9.7,13.1,17.6,124905,22.9,0.5,0.4,21.4,60420,102585,68750,78.7,78.7,6.7,12.0,0.0,56.7,3770,90.4,5.1,2.4,3770,06,037,700902,8.8,0.0,7.5,7.9,3407,19.7,2736,2.48,5.5,16.6,0.0,0.0,0.0,18.0,3723,2155,2.8,19.6,0.9,3.7,86.8,7519,95,242,low,954427,0.0126
25,"Census Tract 7016.01, Los Angeles County, California",4411,1745,1235,10.2,29.2,2.53,2.89,7.6,0,0.0,0.0,1.6,5.1,86.0,1.3,75.6,25.0,12.2,6.8,71.4,9.4,3.4,9.8,23.5,0.0,3.0,4.4,10.8,34.1,185904,25.4,1.7,1.9,41.4,62150,105586,72386,83.7,83.7,4.2,0.5,0.0,0.0,1894,92.1,0.0,0.0,1894,06,037,701601,2.6,1.3,1.7,0.6,1745,57.2,747,2.83,6.2,19.1,0.0,1.2,0.6,13.7,4001,2114,6.6,22.6,0.3,5.7,85.1,4411,122,1,low,1229471,0.0277
26,"Census Tract 5770, Los Angeles County, California",7265,3246,1290,13.2,60.3,2.18,3.02,17.6,15,0.0,0.0,4.0,10.4,82.7,0.2,82.9,30.9,7.6,3.9,43.0,22.8,9.3,7.4,12.9,0.0,4.2,9.0,15.4,6.6,90217,10.7,3.1,6.1,14.0,41816,52139,47468,79.8,79.8,5.5,8.4,12.0,0.0,3338,97.2,0.0,3.5,3338,06,037,577000,11.8,0.0,5.4,7.8,3246,22.2,2525,2.11,9.8,23.8,0.0,2.1,0.0,48.8,2854,1377,6.4,7.0,1.1,2.5,64.6,7265,184,9,low,1846196,0.0253
27,"Census Tract 5990, Los Angeles County, California",3669,1463,968,13.5,33.8,2.49,3.13,3.3,0,0.0,0.0,6.6,6.7,80.1,0.0,80.1,43.5,8.0,0.6,26.0,29.4,8.3,10.1,11.0,2.8,7.0,10.4,14.1,7.7,86267,21.3,1.8,11.1,11.6,32146,56607,37277,54.6,54.6,11.6,13.5,0.0,47.1,2287,64.0,3.8,9.1,2287,06,037,599000,8.0,0.0,6.7,11.6,1463,29.7,1029,1.97,7.6,17.0,0.0,0.0,0.0,59.0,3167,1423,4.0,18.3,0.0,0.0,81.6,3669,316,6,low,3165848,0.0861
28,"Census Tract 1312, Los Angeles County, California",3129,1150,825,11.0,28.3,2.71,3.18,5.3,0,0.0,0.0,5.6,11.9,95.4,0.0,68.7,45.6,8.0,2.4,42.9,15.3,5.9,9.8,12.7,0.0,12.1,7.4,10.2,6.6,100986,29.9,1.0,4.5,7.8,36301,64219,57941,68.5,68.5,6.7,8.6,0.0,26.0,1211,95.0,0.0,10.2,1211,06,037,131200,10.7,0.0,2.6,10.1,1150,68.6,361,2.63,0.0,13.0,0.0,0.9,0.0,40.6,2277,1868,4.6,21.3,0.0,1.3,73.1,3129,112,1337,low,1128421,0.0358
29,"Census Tract 1895, Los Angeles County, California",4151,2696,587,2.1,78.2,1.53,2.34,15.6,0,-666666666.0,-666666666.0,3.8,5.1,85.4,2.7,71.4,27.2,9.3,13.2,62.2,16.6,3.0,6.9,15.4,0.0,13.5,7.0,11.2,4.8,66809,12.8,0.6,7.0,11.6,41036,48824,50909,73.9,73.9,9.5,8.9,0.0,-666666666.0,2986,90.3,3.8,1.7,2986,06,037,189500,44.6,0.0,25.1,18.9,2696,14.1,2317,2.24,7.9,23.7,0.0,0.0,0.0,32.5,3052,1575,0.5,14.9,0.6,0.9,84.1,4151,59,2370,high,592247,0.0142
30,"Census Tract 1316, Los Angeles County, California",5270,1406,1027,12.1,27.0,3.73,4.49,4.7,19,4.6,0.0,18.4,6.9,95.8,0.2,56.6,71.8,2.5,7.4,30.5,26.3,10.5,9.8,15.0,0.3,9.3,9.0,11.1,7.5,89051,20.9,1.5,7.0,9.0,30883,51667,35694,57.0,57.0,10.4,9.1,0.0,20.3,1496,94.0,3.6,0.0,1496,06,037,131600,2.3,0.0,0.0,3.3,1406,66.7,468,3.65,3.8,27.2,0.0,0.0,0.0,46.3,2229,1709,4.5,17.3,0.2,0.6,56.7,5270,218,2704,high,2184453,0.0414
31,"Census Tract 1327, Los Angeles County, California",5048,1557,1189,15.5,23.6,3.24,3.52,9.6,25,0.0,6.5,10.5,9.3,93.1,0.4,51.3,66.7,5.2,2.3,35.8,26.4,7.5,5.4,11.6,0.0,2.0,15.6,12.4,5.8,102372,23.3,1.7,11.8,7.6,26820,43681,39512,52.5,52.5,10.5,11.9,9.4,29.7,1606,96.9,2.8,0.0,1606,06,037,132700,18.1,0.0,6.1,6.8,1557,53.9,718,3.04,0.5,30.4,2.1,0.0,1.3,55.8,2406,1192,8.0,12.9,0.0,1.6,63.5,5048,131,2128,high,1310875,0.026
32,"Census Tract 1813, Los Angeles County, California",4058,1347,960,13.2,28.7,2.98,3.28,11.9,0,4.6,26.9,4.9,7.2,95.8,0.0,65.3,51.9,6.6,3.5,60.9,13.8,10.1,5.3,14.3,0.0,2.4,4.8,12.0,17.2,122357,33.6,0.0,1.7,20.9,42400,63571,62115,72.7,72.7,5.4,7.1,0.0,27.7,1415,95.2,0.0,1.9,1415,06,037,181300,0.0,0.0,0.4,1.3,1347,69.3,414,2.87,2.9,22.6,0.0,0.0,1.1,62.3,2857,1823,6.9,23.5,0.7,2.6,55.7,4058,143,1411,low,1438935,0.0352
33,"Census Tract 1833, Los Angeles County, California",3256,989,717,15.0,27.5,3.29,3.72,9.8,0,18.0,5.7,13.6,6.5,92.0,0.5,58.0,67.2,4.1,6.0,27.6,34.4,10.8,3.9,16.4,0.0,3.3,9.4,17.4,5.0,81303,30.0,4.0,7.7,3.6,30608,35950,31023,60.7,60.7,9.8,5.2,0.0,0.0,1052,94.0,0.0,0.0,1052,06,037,183300,0.0,0.0,4.1,4.8,989,52.4,471,3.68,2.3,32.4,1.9,0.0,1.0,54.2,1550,1310,4.7,16.4,0.0,0.2,46.5,3256,54,1375,low,541305,0.0166
34,"Census Tract 1835.10, Los Angeles County, California",2612,774,549,17.1,29.1,3.37,3.97,8.0,73,13.5,0.0,15.0,10.5,95.9,0.0,66.2,69.9,3.4,8.4,37.2,23.7,10.6,8.3,7.7,0.0,1.6,14.5,11.8,7.4,91728,34.0,5.9,10.2,7.3,33429,50208,37823,63.4,63.4,11.1,8.6,0.0,58.6,787,98.3,0.0,0.0,787,06,037,183510,0.0,0.0,0.0,2.0,774,69.8,234,3.5,1.6,24.3,2.8,0.0,0.0,71.3,2143,1643,6.9,15.8,0.0,1.0,50.6,2612,50,1029,low,500438,0.0191
35,"Census Tract 2760, Los Angeles County, California",5561,2395,1434,6.0,40.1,2.32,2.87,8.7,0,0.0,0.0,2.9,7.8,91.3,0.0,81.0,26.9,13.8,1.9,68.0,9.3,8.0,8.0,17.0,1.1,5.4,3.5,10.6,22.2,145760,30.9,1.3,0.9,29.2,66121,82500,75938,87.0,87.0,2.5,0.0,0.0,0.0,2574,93.0,0.0,6.5,2574,06,037,276000,6.3,4.9,1.8,2.8,2395,78.4,518,2.49,5.9,17.5,0.0,0.7,0.8,63.5,3602,2184,4.1,25.5,0.7,2.8,72.6,5561,233,3083,high,2338438,0.0419
36,"Census Tract 2912.10, Los Angeles County, California",5488,1596,1252,17.9,21.6,3.41,3.8,6.2,8,12.0,0.0,11.0,7.7,89.5,0.0,58.8,65.3,1.6,13.6,24.4,18.4,9.9,4.9,13.0,0.0,3.9,10.5,11.5,2.8,70865,30.1,4.3,12.8,3.0,24522,32763,36856,51.8,51.8,8.1,18.8,0.0,80.8,1627,98.1,0.0,3.8,1627,06,037,291210,20.6,3.0,3.4,2.6,1596,50.4,792,3.54,0.0,30.0,0.0,0.0,4.1,20.9,1866,1209,8.8,17.0,0.2,1.0,45.6,5488,124,1979,high,1242662,0.0226
37,"Census Tract 2932.02, Los Angeles County, California",6623,1766,1389,18.7,21.3,3.72,4.05,8.6,44,10.0,0.0,17.9,6.7,89.5,0.2,54.8,75.5,2.1,8.6,18.3,32.6,11.9,3.4,14.9,0.0,9.3,19.8,5.3,1.4,56845,10.0,3.2,20.3,1.2,21917,31964,35125,35.7,35.7,21.6,32.4,43.2,51.7,1966,89.8,5.1,5.2,1966,06,037,293202,8.8,0.0,7.5,6.3,1766,17.8,1451,4.03,3.3,27.4,0.0,10.2,2.5,14.9,2654,1203,9.6,5.5,0.6,0.0,28.1,6623,105,2289,high,1052402,0.0159
38,"Census Tract 5767, Los Angeles County, California",3989,2129,747,7.0,64.9,1.79,2.62,12.7,17,-666666666.0,-666666666.0,2.9,7.3,83.1,1.0,81.1,25.3,16.7,6.3,42.3,16.0,9.4,10.2,16.4,0.0,5.3,14.3,9.9,7.2,84455,20.4,0.0,5.3,15.8,45521,69891,60919,75.8,75.8,7.4,3.7,0.0,0.0,2364,90.1,0.0,8.6,2364,06,037,576700,27.2,0.4,4.7,6.6,2129,40.3,1271,1.86,8.0,22.3,2.7,0.0,0.0,37.6,2772,1482,3.9,27.2,0.4,3.4,74.0,3989,83,2,low,834449,0.0208
39,"Census Tract 1212.10, Los Angeles County, California",3066,785,579,20.0,26.2,3.73,4.58,2.4,61,0.0,0.0,14.0,4.9,97.0,0.0,47.9,76.6,2.2,6.3,31.8,25.3,8.8,3.6,11.0,0.0,3.6,17.5,14.5,2.9,76162,40.4,3.6,10.8,2.9,26692,28875,43897,46.8,46.8,14.9,7.8,0.0,28.7,818,96.0,0.0,0.0,818,06,037,121210,13.1,0.0,2.4,5.0,785,62.9,291,3.96,1.0,35.7,2.0,0.0,0.0,14.6,2035,1191,4.0,23.1,0.0,1.4,53.7,3066,199,2365,high,1997365,0.0649
40,"Census Tract 1231.04, Los Angeles County, California",4537,1557,1033,13.9,33.7,2.81,3.51,5.2,45,0.0,8.2,12.2,7.1,92.5,0.0,60.3,62.8,2.1,6.1,29.0,27.8,7.3,6.4,10.4,0.0,3.5,12.9,9.4,4.0,62651,22.3,2.4,9.3,5.2,28188,41316,40903,48.4,48.4,10.1,19.8,32.6,38.0,1661,93.7,0.0,4.4,1661,06,037,123104,26.3,0.0,15.7,5.2,1557,24.8,1171,3.29,1.8,29.4,0.0,0.0,0.0,56.7,2693,1143,8.9,13.7,0.0,0.0,64.6,4537,78,1262,low,781693,0.0172
