,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
801,"Census Tract 4038.02, Los Angeles County, California",6412.00,1878.00,1362.00,16.00,27.50,3.38,3.95,7.00,53.00,0.00,5.60,8.30,12.40,82.40,3.00,74.30,46.70,2.60,7.60,28.30,21.80,10.10,6.70,10.00,0.40,5.20,8.50,12.40,6.10,86774.00,23.20,1.80,9.10,7.60,35111.00,51927.00,43138.00,70.50,70.50,5.00,3.70,0.00,6.90,2006.00,93.60,6.40,0.00,2006.00,06,037,403802,12.70,0.00,2.70,2.20,1878.00,54.20,861.00,3.40,6.20,18.50,7.30,1.80,0.90,21.90,1902.00,1701.00,6.30,14.80,0.20,1.60,56.00,6412.00,130,1,low,0.02
802,"Census Tract 1319, Los Angeles County, California",4824.00,1432.00,1042.00,8.50,27.20,3.37,3.83,9.20,20.00,0.00,0.00,4.80,11.10,96.00,0.00,64.40,58.30,7.50,9.50,42.10,17.80,7.50,5.90,14.20,0.00,0.90,9.10,12.70,3.80,86214.00,29.90,1.70,2.30,4.10,37052.00,51142.00,51087.00,64.40,64.40,7.00,7.70,0.00,22.00,1432.00,100.00,0.00,0.00,1432.00,06,037,131900,1.50,0.00,0.60,0.60,1432.00,71.60,407.00,3.33,2.30,26.70,0.00,0.00,0.00,38.50,2423.00,2286.00,5.80,14.30,1.50,0.30,62.00,4824.00,131,2106,high,0.03
803,"Census Tract 4605.01, Los Angeles County, California",5719.00,1826.00,1564.00,5.10,14.30,3.13,3.43,1.50,0.00,0.00,0.00,1.80,3.40,90.80,0.50,72.80,38.30,7.70,4.40,75.00,4.80,6.00,11.30,21.10,0.30,0.70,5.70,3.80,48.80,256363.00,35.80,0.70,0.00,54.10,88077.00,130855.00,89113.00,85.90,85.90,2.70,1.30,0.00,0.00,1934.00,94.40,1.20,0.00,1934.00,06,037,460501,0.00,0.60,0.00,0.00,1826.00,92.40,139.00,3.09,3.60,21.00,0.00,0.70,0.50,12.00,4001.00,3501.00,5.70,25.00,0.00,5.20,63.30,5719.00,753,1,low,0.13
804,"Census Tract 1313, Los Angeles County, California",5430.00,1216.00,1012.00,12.50,16.80,4.45,4.73,7.70,0.00,2.40,2.70,7.20,7.00,91.10,0.00,53.90,76.10,0.50,5.40,29.30,22.90,9.90,7.20,15.40,0.40,3.00,9.20,11.80,3.90,87430.00,34.50,3.10,13.50,3.00,32604.00,40000.00,36807.00,63.10,63.10,9.10,12.80,19.70,9.10,1271.00,95.70,2.70,2.30,1271.00,06,037,131300,1.90,0.00,0.00,0.70,1216.00,72.50,335.00,4.08,0.80,22.70,0.00,1.00,0.00,27.10,2477.00,2366.00,6.80,16.20,0.00,0.00,58.70,5430.00,111,1534,low,0.02
805,"Census Tract 1314, Los Angeles County, California",6409.00,1931.00,1312.00,14.30,32.10,3.23,3.95,6.90,31.00,3.00,0.00,7.10,7.00,90.70,0.10,53.50,69.90,2.00,6.10,28.90,27.30,10.50,5.70,9.30,0.00,2.50,11.80,14.90,5.10,76719.00,22.10,3.30,8.00,4.40,32656.00,40634.00,44643.00,56.10,56.10,10.10,10.60,47.50,62.30,1977.00,97.70,2.70,0.00,1977.00,06,037,131400,33.40,0.00,2.70,10.40,1931.00,47.80,1008.00,3.62,4.00,28.10,0.00,0.00,3.60,25.80,2243.00,1456.00,6.30,16.20,0.10,0.40,47.80,6409.00,110,1934,high,0.02
806,"Census Tract 1323, Los Angeles County, California",7601.00,2476.00,1683.00,14.10,32.00,3.07,3.75,6.50,0.00,16.30,0.00,9.90,4.60,92.30,0.00,53.10,75.40,2.40,3.30,27.90,23.40,10.00,6.70,13.50,0.00,4.50,10.90,7.90,3.70,76587.00,14.40,3.30,15.00,3.90,30593.00,37417.00,38604.00,48.70,48.70,13.60,17.50,29.30,39.80,2530.00,97.90,0.00,1.40,2530.00,06,037,132300,52.00,0.00,13.60,12.90,2476.00,28.80,1763.00,3.61,3.30,31.90,0.00,5.30,0.00,18.50,1899.00,1165.00,5.10,12.10,0.00,0.70,59.30,7601.00,127,3206,high,0.02
807,"Census Tract 1330, Los Angeles County, California",4449.00,1308.00,971.00,12.30,25.80,3.29,3.61,10.60,14.00,0.00,7.40,7.20,12.10,91.40,0.00,60.00,61.10,6.80,11.00,39.50,21.90,6.00,6.50,11.00,0.40,6.70,7.00,17.40,4.40,79761.00,28.60,2.70,11.30,3.80,35552.00,42171.00,53250.00,59.70,59.70,11.30,16.20,15.90,33.10,1308.00,100.00,0.00,0.00,1308.00,06,037,133000,12.70,1.00,1.80,4.80,1308.00,66.70,435.00,3.27,7.30,36.60,0.00,0.00,1.80,19.60,2036.00,1977.00,4.30,17.20,0.00,0.70,66.70,4449.00,99,1277,low,0.02
808,"Census Tract 1341.01, Los Angeles County, California",5469.00,1451.00,1245.00,14.50,14.20,3.76,3.80,9.60,23.00,0.00,0.00,13.40,4.50,89.30,0.50,50.80,66.60,3.10,9.80,32.40,29.00,10.30,3.40,12.40,0.30,2.80,13.00,11.60,4.20,88066.00,28.60,0.60,12.60,4.90,26837.00,38466.00,33333.00,48.50,48.50,11.80,15.10,0.00,58.30,1515.00,95.80,2.60,0.00,1515.00,06,037,134101,21.80,0.00,2.80,1.60,1451.00,61.40,560.00,3.17,5.50,36.50,0.80,0.00,0.00,46.20,2625.00,1247.00,9.20,15.40,0.00,0.90,37.00,5469.00,106,2324,high,0.02
809,"Census Tract 4808.03, Los Angeles County, California",3987.00,1269.00,881.00,17.50,30.60,3.13,3.78,6.50,0.00,0.00,5.60,7.50,8.60,94.20,0.00,65.00,58.40,1.50,5.20,47.50,12.50,7.00,9.80,14.40,0.00,11.20,11.60,13.10,8.20,109041.00,28.90,4.00,6.90,7.20,33694.00,52500.00,42105.00,58.10,58.10,10.30,14.40,0.00,0.00,1318.00,96.30,0.00,0.00,1318.00,06,037,480803,0.00,0.00,3.30,5.50,1269.00,54.50,578.00,3.29,3.90,30.90,2.30,2.70,0.00,71.60,2494.00,1308.00,6.10,17.60,0.50,1.10,40.50,3987.00,109,52,low,0.03
810,"Census Tract 5538.01, Los Angeles County, California",4483.00,1078.00,863.00,19.30,19.90,4.06,4.37,9.00,0.00,11.70,0.00,14.30,5.20,93.10,0.00,62.30,77.90,0.20,13.70,19.70,24.30,17.70,5.10,11.70,1.30,4.40,11.40,15.10,4.20,58832.00,9.30,0.20,19.10,3.60,24471.00,28750.00,33875.00,43.70,43.70,16.50,19.40,52.30,8.60,1123.00,96.00,6.10,3.40,1123.00,06,037,553801,34.50,0.00,1.40,3.60,1078.00,21.40,847.00,3.61,2.10,28.30,0.00,0.00,0.00,8.70,1714.00,1324.00,6.10,5.10,0.00,0.00,40.20,4483.00,129,30,low,0.03
811,"Census Tract 5545.11, Los Angeles County, California",4180.00,1204.00,1142.00,19.80,5.10,3.47,3.57,1.00,0.00,0.00,0.00,2.90,6.10,94.60,0.20,58.50,51.60,3.50,5.70,52.30,9.80,15.10,8.60,7.20,0.00,2.70,2.20,16.70,16.50,111946.00,31.70,0.70,1.40,16.50,42788.00,76912.00,40489.00,75.00,75.00,5.40,3.90,0.00,0.00,1255.00,95.90,0.00,9.10,1255.00,06,037,554511,0.00,0.00,0.50,0.00,1204.00,76.80,279.00,3.31,1.50,26.20,0.00,0.00,0.00,89.30,2761.00,2246.00,2.40,22.90,0.30,2.00,24.70,4180.00,232,1,low,0.06
812,"Census Tract 5545.15, Los Angeles County, California",3738.00,1102.00,955.00,15.90,13.30,3.39,3.53,5.80,17.00,0.00,8.70,3.70,9.70,92.30,0.20,59.90,51.50,5.20,6.10,45.10,12.80,14.50,5.30,9.10,0.80,4.40,4.80,11.60,22.80,127827.00,47.60,1.90,0.90,21.00,48224.00,75959.00,72604.00,73.10,73.10,3.50,6.10,0.00,0.00,1181.00,93.30,0.00,4.30,1181.00,06,037,554515,0.80,0.00,1.10,2.80,1102.00,81.70,202.00,3.29,3.60,23.80,2.90,0.00,1.00,91.40,2209.00,2427.00,3.80,29.20,2.50,2.90,31.80,3738.00,120,1,low,0.03
813,"Census Tract 5725, Los Angeles County, California",3684.00,1233.00,803.00,28.20,34.90,2.99,3.99,1.40,56.00,14.60,0.00,14.50,4.30,90.70,0.20,73.00,50.40,0.90,10.40,26.70,18.00,17.70,4.40,13.80,0.00,12.30,10.00,8.40,2.30,60886.00,41.20,7.50,28.20,3.50,26573.00,54167.00,30528.00,33.40,33.40,8.10,32.30,24.00,24.40,1296.00,95.10,0.00,5.10,1296.00,06,037,572500,46.00,0.00,6.90,3.20,1233.00,35.50,795.00,3.54,5.20,43.60,15.50,9.40,9.60,2.70,1439.00,468.00,5.50,19.30,0.30,0.20,29.10,3684.00,59,3,low,0.02
814,"Census Tract 5743, Los Angeles County, California",5884.00,2237.00,1599.00,7.50,28.50,2.62,3.11,4.20,0.00,0.00,18.00,0.70,7.90,86.80,0.00,88.30,19.00,13.90,4.40,57.30,12.60,7.40,7.90,21.00,0.00,3.80,1.20,15.40,13.80,120260.00,28.00,0.00,0.60,17.90,63466.00,83283.00,69223.00,89.10,89.10,2.10,1.10,0.00,0.00,2237.00,100.00,0.00,0.00,2237.00,06,037,574300,0.50,0.00,2.60,0.60,2237.00,77.00,515.00,2.71,0.00,19.40,1.40,2.70,1.00,76.20,2812.00,1817.00,4.10,19.60,0.90,1.40,87.60,5884.00,245,1,low,0.04
815,"Census Tract 2226, Los Angeles County, California",5456.00,1679.00,780.00,17.30,53.50,3.20,3.95,25.90,7.00,0.00,62.50,14.20,6.70,80.40,4.70,50.00,68.80,0.90,13.40,29.50,27.80,12.40,3.50,18.30,0.00,15.70,20.40,6.90,0.50,45418.00,20.50,2.20,19.40,0.00,16476.00,30950.00,32969.00,49.30,49.30,11.80,15.10,19.60,18.20,1816.00,92.50,4.60,4.10,1816.00,06,037,222600,11.80,0.00,4.30,8.10,1679.00,17.20,1391.00,3.71,4.10,22.50,0.00,0.00,3.80,38.90,2333.00,1179.00,4.10,12.70,0.00,0.50,26.90,5456.00,65,3317,high,0.01
816,"Census Tract 2190.10, Los Angeles County, California",3003.00,890.00,674.00,15.20,24.30,3.37,3.73,8.90,13.00,35.60,0.00,14.00,3.70,92.20,0.20,58.70,65.40,0.50,5.50,28.70,28.40,12.60,6.10,13.50,0.00,7.20,7.50,18.40,2.80,67248.00,23.30,8.80,13.00,3.70,26510.00,33659.00,41173.00,50.20,50.20,15.80,19.90,62.20,39.60,932.00,95.50,0.00,1.20,932.00,06,037,219010,1.40,0.00,0.80,1.50,890.00,52.70,421.00,3.58,1.50,25.60,0.00,0.00,4.50,37.50,2183.00,1330.00,4.70,13.80,0.50,0.00,28.30,3003.00,44,1813,high,0.01
817,"Census Tract 2190.20, Los Angeles County, California",4940.00,1449.00,1099.00,28.00,24.20,3.37,3.91,4.90,11.00,5.80,13.20,6.10,6.40,93.60,0.00,65.00,64.20,0.70,11.00,24.00,29.20,12.70,3.30,11.10,0.00,6.40,17.40,7.20,2.80,63783.00,25.70,6.10,16.60,3.70,26329.00,36055.00,36278.00,43.30,43.30,14.20,19.30,8.30,27.70,1535.00,94.40,3.80,0.00,1535.00,06,037,219020,2.70,1.60,4.20,9.00,1449.00,43.20,823.00,3.66,1.20,29.00,3.40,0.00,1.40,30.70,1963.00,1072.00,6.90,14.50,0.40,0.40,29.40,4940.00,72,1918,high,0.01
818,"Census Tract 2314, Los Angeles County, California",4656.00,1513.00,963.00,23.20,36.40,3.07,3.85,8.40,106.00,5.60,0.00,12.40,5.10,92.90,0.00,61.10,61.90,0.30,6.70,18.10,33.60,13.10,4.30,11.50,0.00,12.40,6.70,10.10,1.40,57018.00,30.70,2.10,12.00,0.00,24911.00,31934.00,33351.00,28.80,28.80,16.90,19.70,66.40,57.30,1583.00,95.60,0.00,2.30,1583.00,06,037,231400,7.50,0.00,0.50,13.20,1513.00,38.90,925.00,3.38,3.20,25.40,3.70,0.00,1.90,48.30,2238.00,1061.00,10.00,16.90,0.70,0.00,27.50,4656.00,62,2616,high,0.01
819,"Census Tract 2347, Los Angeles County, California",3482.00,1451.00,657.00,15.20,54.70,2.39,3.78,5.30,0.00,0.00,27.30,11.30,10.70,87.30,0.00,70.00,51.80,0.00,5.50,23.60,24.20,7.80,10.20,14.50,0.00,13.90,3.90,3.80,3.70,59538.00,20.40,2.80,9.90,4.00,32680.00,33880.00,42173.00,48.20,48.20,17.60,20.20,-666666666.00,59.30,1558.00,93.10,0.00,9.30,1558.00,06,037,234700,3.30,0.00,1.70,3.30,1451.00,41.50,849.00,2.90,2.00,20.00,0.00,6.30,1.30,11.80,1681.00,1109.00,1.50,17.10,0.20,0.00,25.70,3482.00,74,3220,high,0.02
820,"Census Tract 2264.20, Los Angeles County, California",5345.00,1269.00,1100.00,25.50,13.30,4.21,4.32,7.90,0.00,0.00,10.20,29.70,1.00,91.10,0.40,49.60,91.20,0.00,8.30,6.10,17.30,20.60,1.80,9.50,0.00,7.40,19.60,8.50,0.60,46930.00,24.20,13.80,31.30,0.60,17629.00,23546.00,22738.00,24.60,24.60,22.70,30.70,17.40,46.20,1338.00,94.80,0.00,3.10,1338.00,06,037,226420,10.80,0.50,3.30,9.40,1269.00,17.30,1050.00,4.62,2.80,22.80,0.00,0.00,0.00,16.40,2130.00,990.00,7.20,9.10,0.00,0.00,52.10,5345.00,42,2174,high,0.01
821,"Census Tract 2287.10, Los Angeles County, California",3944.00,984.00,843.00,31.20,14.30,4.01,4.23,5.90,17.00,0.00,16.50,12.60,3.30,94.90,0.80,55.40,83.40,0.00,8.10,8.80,26.30,12.10,1.00,11.20,0.00,3.40,26.20,4.50,0.00,40122.00,15.80,6.70,24.20,0.00,18168.00,20754.00,23150.00,20.90,20.90,25.10,40.00,66.70,59.90,1034.00,95.20,0.00,3.40,1034.00,06,037,228710,3.00,1.40,0.00,5.10,984.00,24.20,746.00,4.17,1.10,32.40,4.20,2.90,0.00,9.20,1758.00,1098.00,9.40,9.40,0.00,0.00,48.70,3944.00,40,552,low,0.01
822,"Census Tract 2325, Los Angeles County, California",4700.00,1453.00,941.00,26.60,35.20,3.22,4.20,4.50,41.00,0.00,0.00,15.10,4.60,93.30,0.70,64.90,61.40,0.20,10.20,16.30,47.50,14.40,2.20,16.90,0.00,9.80,11.80,16.40,0.70,49444.00,32.30,9.60,22.90,1.10,22071.00,37895.00,31567.00,34.70,34.70,12.70,28.20,0.00,62.10,1569.00,92.60,0.00,0.00,1569.00,06,037,232500,2.90,0.00,2.60,1.60,1453.00,47.20,767.00,3.72,4.80,31.80,0.00,2.80,1.30,16.90,2130.00,1278.00,7.10,17.40,0.40,0.20,31.00,4700.00,76,6102,high,0.02
823,"Census Tract 6203.01, Los Angeles County, California",4942.00,1664.00,1333.00,10.20,19.90,2.97,3.40,1.50,0.00,0.00,13.10,0.30,6.90,91.70,0.00,91.60,10.70,13.40,4.30,63.60,5.10,5.30,13.40,23.30,0.00,2.30,1.30,11.40,46.20,278561.00,30.00,0.70,0.00,49.40,84740.00,231786.00,125509.00,91.40,91.40,1.90,3.50,0.00,15.60,1777.00,93.60,1.60,10.30,1777.00,06,037,620301,2.90,2.00,3.40,0.70,1664.00,86.40,226.00,2.99,2.60,18.90,1.60,0.80,0.50,5.60,4001.00,3097.00,5.50,19.90,0.20,2.60,89.80,4942.00,103,1,low,0.02
824,"Census Tract 5535.02, Los Angeles County, California",4268.00,1307.00,1024.00,21.40,21.70,3.22,3.54,7.00,0.00,0.00,40.00,15.30,9.70,91.50,1.00,62.50,74.20,0.60,3.30,17.80,24.30,18.80,6.20,2.30,0.00,11.10,1.10,22.00,2.00,68350.00,14.20,2.30,12.90,2.50,29721.00,42281.00,39198.00,57.10,57.10,13.70,16.70,0.00,14.40,1360.00,96.10,5.10,3.20,1360.00,06,037,553502,44.00,0.00,6.50,8.20,1307.00,36.60,828.00,3.08,5.10,38.90,0.00,7.10,14.00,14.40,1961.00,1296.00,4.80,9.10,0.00,0.00,51.00,4268.00,126,1,low,0.03
825,"Census Tract 5544.04, Los Angeles County, California",4096.00,1326.00,933.00,20.20,29.60,2.98,3.65,3.80,59.00,18.40,0.00,13.00,9.40,90.10,0.00,66.80,53.50,0.80,8.70,24.60,18.10,10.20,3.20,14.10,0.00,5.20,8.10,5.10,2.30,60856.00,21.10,4.30,19.70,3.20,30516.00,40745.00,33409.00,55.40,55.40,12.50,10.90,7.80,7.80,1449.00,91.50,0.00,5.30,1449.00,06,037,554404,6.20,0.00,4.60,0.00,1326.00,23.00,1021.00,3.58,2.60,20.20,0.00,0.00,0.00,12.50,1899.00,1363.00,10.70,11.90,0.00,2.60,31.70,4096.00,84,2,low,0.02
826,"Census Tract 5545.21, Los Angeles County, California",6193.00,1966.00,1485.00,14.80,24.50,3.13,3.67,3.50,0.00,0.00,5.10,3.60,10.30,86.50,0.90,59.80,53.50,3.10,7.10,42.30,13.80,9.20,4.70,15.10,0.00,5.30,8.10,13.00,10.50,104749.00,44.50,3.40,6.90,13.30,41331.00,68063.00,52955.00,76.80,76.80,3.10,2.60,0.00,0.00,2069.00,95.00,1.90,7.50,2069.00,06,037,554521,14.70,0.00,2.60,6.70,1966.00,67.40,640.00,3.09,3.00,22.00,0.00,0.50,0.00,76.30,2425.00,1838.00,5.00,27.00,0.60,0.90,31.10,6193.00,483,1,low,0.08
827,"Census Tract 2640, Los Angeles County, California",3137.00,1242.00,937.00,7.20,24.60,2.53,2.82,5.90,0.00,-666666666.00,-666666666.00,1.10,4.50,93.10,0.00,84.30,16.30,7.00,4.00,77.10,5.70,2.90,18.00,29.60,0.00,2.60,0.30,7.30,53.10,288765.00,39.80,0.00,0.00,61.00,88935.00,152250.00,106154.00,90.00,90.00,1.90,1.00,0.00,0.00,1365.00,91.00,0.00,8.20,1365.00,06,037,264000,7.30,3.90,0.70,1.50,1242.00,80.10,247.00,2.45,1.40,25.90,0.00,0.00,1.20,4.40,4001.00,2824.00,4.70,31.30,1.00,2.00,98.10,3137.00,186,1034,low,0.06
828,"Census Tract 2653.04, Los Angeles County, California",2865.00,869.00,128.00,5.60,85.30,2.64,2.40,54.30,0.00,-666666666.00,-666666666.00,5.50,7.50,38.40,7.80,77.10,33.70,5.80,8.70,45.00,19.00,12.70,4.80,10.50,0.00,33.50,20.80,8.30,0.80,29727.00,8.20,1.80,3.60,0.00,5756.00,64375.00,36607.00,87.00,87.00,9.20,32.80,100.00,100.00,1066.00,81.50,0.00,7.50,1066.00,06,037,265304,60.90,1.20,17.70,20.50,869.00,0.80,862.00,-666666666.00,19.30,3.00,0.00,0.00,0.00,100.00,-666666666.00,1780.00,0.80,3.80,1.10,5.20,59.40,2865.00,13,469,low,0.0
829,"Census Tract 2654.10, Los Angeles County, California",1533.00,635.00,347.00,9.80,45.40,2.39,3.40,3.30,0.00,0.00,0.00,0.00,2.60,80.10,5.90,79.30,20.70,3.50,9.30,75.00,8.20,0.90,15.60,17.70,0.00,7.90,3.90,6.90,31.30,193089.00,21.30,0.00,0.00,45.80,76417.00,154167.00,82375.00,86.00,86.00,2.40,8.60,0.00,48.90,696.00,91.20,0.00,13.60,696.00,06,037,265410,2.20,1.30,1.60,3.70,635.00,59.80,255.00,2.67,7.40,21.70,0.00,0.00,0.00,10.80,4001.00,1630.00,8.90,19.60,0.00,2.40,84.20,1533.00,56,435,low,0.04
830,"Census Tract 2691, Los Angeles County, California",4067.00,1912.00,908.00,6.20,52.50,2.13,3.14,5.30,0.00,100.00,0.00,3.20,4.50,87.00,0.60,72.20,37.10,3.40,4.70,73.00,5.60,2.90,9.80,20.50,0.40,8.20,4.40,11.90,16.50,140401.00,22.30,1.40,0.00,29.00,67750.00,111125.00,78250.00,83.10,83.10,2.70,5.00,0.00,0.00,2068.00,92.50,0.00,4.50,2068.00,06,037,269100,10.30,0.00,3.50,1.00,1912.00,34.60,1250.00,2.65,4.30,26.90,1.50,0.00,0.00,37.30,3382.00,2066.00,9.90,21.60,0.00,1.80,87.00,4067.00,83,1536,low,0.02
831,"Census Tract 2697, Los Angeles County, California",3616.00,1649.00,664.00,6.70,59.70,2.19,3.15,14.70,0.00,0.00,0.00,3.80,2.50,92.20,0.00,73.00,36.40,6.70,9.10,61.70,12.40,4.70,11.40,28.00,0.00,2.70,8.90,12.90,16.20,129922.00,16.10,1.00,1.20,19.90,52106.00,72724.00,62083.00,79.00,79.00,4.60,5.90,0.00,32.70,1750.00,94.20,0.00,5.20,1750.00,06,037,269700,11.40,0.00,9.40,1.90,1649.00,45.10,906.00,2.45,5.00,19.60,0.00,0.00,0.00,70.80,2774.00,1457.00,4.40,14.60,0.80,1.70,68.60,3616.00,89,2112,high,0.02
832,"Census Tract 2703, Los Angeles County, California",2543.00,946.00,567.00,15.40,40.10,2.65,3.46,6.60,0.00,0.00,0.00,5.70,7.50,93.10,0.30,73.60,42.70,1.70,5.20,33.70,19.30,11.60,4.60,19.00,0.00,4.00,1.20,12.80,10.30,97357.00,23.40,0.60,2.40,13.10,37939.00,42306.00,42386.00,66.10,66.10,13.10,3.90,16.70,27.80,1029.00,91.90,0.00,12.20,1029.00,06,037,270300,1.20,0.00,3.80,1.30,946.00,55.30,423.00,2.75,3.50,22.70,1.10,0.00,0.00,62.00,2934.00,1482.00,7.20,14.50,0.70,1.10,38.90,2543.00,96,2268,high,0.04
833,"Census Tract 2717.02, Los Angeles County, California",3999.00,1883.00,913.00,2.90,51.50,2.12,2.88,10.00,0.00,-666666666.00,-666666666.00,0.50,6.40,79.50,4.50,60.10,52.30,5.00,3.80,64.80,12.40,8.00,9.30,22.70,0.50,16.50,5.40,13.80,8.30,89203.00,10.10,2.50,3.00,13.40,48750.00,58255.00,60142.00,86.30,86.30,5.70,14.80,20.00,0.00,2050.00,91.90,0.00,5.70,2050.00,06,037,271702,52.20,1.50,11.30,10.10,1883.00,22.40,1462.00,2.24,4.40,12.30,0.00,0.00,7.60,33.50,2658.00,1784.00,11.00,7.80,1.70,0.80,43.90,3999.00,69,1595,high,0.02
834,"Census Tract 2737, Los Angeles County, California",2953.00,1228.00,714.00,5.90,41.90,2.40,3.00,10.00,0.00,0.00,0.00,3.60,2.80,87.60,0.40,82.80,24.10,11.30,0.90,57.20,13.00,10.20,2.30,24.60,0.40,2.00,5.90,16.60,23.80,147342.00,15.60,4.00,2.70,31.10,47917.00,63750.00,70139.00,74.50,74.50,11.80,1.50,0.00,20.00,1317.00,93.20,4.20,0.00,1317.00,06,037,273700,4.30,1.30,5.20,9.40,1228.00,45.00,675.00,2.59,3.30,24.40,0.00,1.40,0.00,10.80,2924.00,1793.00,6.70,13.60,2.10,2.40,87.10,2953.00,69,1636,high,0.02
835,"Census Tract 2753.02, Los Angeles County, California",4705.00,2570.00,1008.00,9.90,60.80,1.83,2.73,8.10,0.00,0.00,17.10,1.80,6.30,84.80,1.60,73.50,30.00,7.20,4.60,63.10,8.60,6.40,8.00,30.10,0.00,2.70,7.90,12.60,18.70,110367.00,29.10,2.20,0.00,29.10,59955.00,68115.00,87667.00,83.90,83.90,0.40,9.40,0.00,52.40,2906.00,88.40,0.00,8.90,2906.00,06,037,275302,43.50,0.00,3.30,7.40,2570.00,54.80,1162.00,1.81,5.50,24.10,0.00,0.00,1.00,82.10,3685.00,2519.00,4.50,26.20,1.20,2.50,72.90,4705.00,175,1364,low,0.04
836,"Census Tract 2933.01, Los Angeles County, California",3033.00,1073.00,777.00,19.60,27.60,2.76,3.21,5.70,0.00,0.00,0.00,2.40,11.50,92.20,0.60,63.00,48.50,3.50,2.30,37.00,17.30,10.90,7.90,11.40,0.00,4.10,1.80,15.50,6.20,90913.00,36.90,1.00,0.00,7.20,31195.00,57537.00,37880.00,77.60,77.60,5.40,9.40,0.00,61.30,1110.00,96.70,0.00,0.00,1110.00,06,037,293301,11.50,0.00,2.50,7.00,1073.00,66.10,364.00,2.60,3.40,22.50,0.00,0.00,0.00,57.10,2309.00,1942.00,4.10,24.40,1.10,2.00,48.60,3033.00,84,745,low,0.03
837,"Census Tract 2942, Los Angeles County, California",5303.00,1343.00,1160.00,19.40,13.60,3.95,4.27,3.20,67.00,0.00,5.80,14.80,6.00,92.90,0.00,65.30,73.60,0.00,3.80,13.80,20.80,25.00,1.40,4.80,0.00,5.70,7.60,9.30,2.80,73041.00,25.60,2.80,6.60,3.30,24280.00,41214.00,27368.00,54.60,54.60,15.20,12.50,0.00,71.70,1364.00,98.50,0.00,0.00,1364.00,06,037,294200,5.40,0.00,3.80,7.20,1343.00,63.30,493.00,4.22,2.00,27.90,0.00,0.00,4.70,12.60,1955.00,1102.00,10.10,14.50,0.00,1.00,63.70,5303.00,95,2043,high,0.02
