,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
420,"Census Tract 8108, Cook County, Illinois",5102.00,1700.00,1361.00,19.10,19.90,3.00,3.31,5.10,14.00,0.00,15.30,4.80,13.70,91.40,0.00,68.20,46.80,11.30,5.60,28.30,28.00,9.20,6.50,18.30,0.00,2.60,7.60,16.90,3.80,80951.00,34.10,2.40,7.40,4.80,37033.00,55341.00,43152.00,71.10,71.10,9.80,2.20,0.00,7.90,1790.00,95.00,2.50,0.00,1790.00,17,031,810800,2.90,0.00,0.00,0.50,1700.00,81.10,322.00,3.04,4.40,25.00,4.20,5.40,11.80,1.50,1903.00,1156.00,4.30,18.90,0.10,1.30,87.70,5102.00,98,10,low,0.02
421,"Census Tract 1910, Cook County, Illinois",2651.00,723.00,530.00,9.80,26.70,3.67,4.40,4.80,109.00,0.00,5.10,13.40,8.50,93.60,0.00,57.00,81.60,1.20,8.50,20.20,26.90,7.40,7.40,6.90,0.00,4.70,6.20,9.30,1.10,68060.00,27.50,0.00,26.10,1.50,31467.00,34583.00,45179.00,48.90,48.90,17.80,20.80,16.00,36.60,778.00,92.90,0.00,3.90,778.00,17,031,191000,0.00,0.00,1.40,0.00,723.00,59.50,293.00,3.95,1.00,14.50,1.60,9.50,21.90,1.40,1900.00,972.00,8.00,13.20,0.00,0.00,63.00,2651.00,43,104,low,0.02
422,"Census Tract 6103, Cook County, Illinois",5941.00,1670.00,1230.00,23.50,26.30,3.56,4.25,4.50,76.00,16.90,0.00,13.40,4.90,86.80,0.00,61.70,87.20,1.60,13.10,13.30,30.60,7.00,1.50,11.70,0.00,10.80,9.50,6.70,0.00,41268.00,16.10,4.10,40.50,0.00,20559.00,30130.00,23114.00,27.60,27.60,21.00,27.70,21.60,58.70,1872.00,89.20,0.00,3.60,1872.00,17,031,610300,6.60,0.00,3.40,2.90,1670.00,37.20,1049.00,4.05,4.80,32.20,15.80,19.20,33.00,1.40,1553.00,711.00,10.30,8.80,0.40,0.00,53.80,5941.00,238,362,high,0.04
423,"Census Tract 6118, Cook County, Illinois",2390.00,674.00,434.00,23.10,35.60,3.55,4.65,5.60,50.00,27.30,14.80,10.80,6.00,93.50,0.00,74.90,38.80,1.60,25.80,17.50,19.20,8.40,4.10,12.70,0.00,6.10,22.30,16.80,2.80,46735.00,39.60,9.60,51.60,4.40,20981.00,33142.00,35191.00,22.60,22.60,20.30,24.40,48.50,62.30,879.00,76.70,23.80,6.60,879.00,17,031,611800,0.00,0.00,0.00,1.40,674.00,27.20,491.00,3.74,0.00,16.20,8.20,33.90,18.60,2.70,1175.00,888.00,5.30,13.20,0.00,0.00,18.60,2390.00,32,221,high,0.01
424,"Census Tract 6812, Cook County, Illinois",2511.00,800.00,511.00,44.60,36.10,3.14,4.22,2.60,56.00,11.10,20.70,13.20,5.70,74.50,0.00,98.70,3.00,0.00,27.10,11.30,41.90,14.00,4.90,15.10,0.00,23.10,26.80,1.00,1.00,39972.00,23.00,5.00,53.30,1.60,19526.00,47955.00,30900.00,24.20,24.20,14.10,39.30,50.00,42.00,1210.00,66.10,30.00,1.50,1210.00,17,031,681200,13.80,0.00,0.00,2.60,800.00,17.50,660.00,3.38,6.80,17.60,15.00,14.30,10.70,3.60,1165.00,874.00,8.80,7.20,0.50,0.00,0.70,2511.00,77,464,high,0.03
425,"Census Tract 7110, Cook County, Illinois",3012.00,1017.00,730.00,44.90,28.20,2.96,3.52,5.20,49.00,6.70,0.00,16.80,2.90,85.80,0.60,98.80,0.90,1.10,17.80,23.20,23.30,17.50,3.50,12.70,0.00,7.40,13.90,5.30,1.50,39822.00,42.50,2.40,42.00,1.00,26629.00,30903.00,28818.00,39.20,39.20,9.40,29.70,-666666666.00,45.50,1402.00,72.50,12.90,19.30,1402.00,17,031,711000,0.00,0.00,0.00,2.00,1017.00,51.20,496.00,3.42,1.00,12.20,12.10,42.00,18.40,0.00,1594.00,845.00,2.30,23.10,1.20,0.00,3.30,3012.00,65,378,high,0.02
426,"Census Tract 6504, Cook County, Illinois",6530.00,1764.00,1416.00,21.00,19.70,3.70,4.21,3.20,0.00,4.10,0.00,12.50,3.20,88.40,0.50,61.90,83.80,1.10,17.50,13.30,18.80,8.60,4.50,11.40,0.10,2.30,14.10,11.50,0.00,55174.00,28.70,1.60,17.00,0.00,26833.00,38494.00,31915.00,47.30,47.30,12.10,15.50,0.00,45.10,1806.00,97.70,0.70,0.00,1806.00,17,031,650400,1.10,0.00,0.00,0.30,1764.00,77.60,395.00,3.81,1.80,28.20,7.80,21.80,50.30,0.00,1453.00,1109.00,5.00,11.50,0.00,0.00,43.80,6530.00,109,155,low,0.02
427,"Census Tract 6605, Cook County, Illinois",4720.00,1353.00,1046.00,9.20,22.70,3.49,4.09,2.80,0.00,12.20,0.00,11.70,5.20,94.50,0.00,64.20,81.20,1.70,13.20,9.20,37.20,9.60,6.30,11.40,0.00,12.60,17.60,11.60,0.70,51197.00,27.10,1.50,26.00,1.00,25032.00,30787.00,31250.00,32.30,32.30,18.00,20.80,24.30,47.80,1499.00,90.30,0.00,8.20,1499.00,17,031,660500,8.50,0.00,4.30,2.70,1353.00,46.10,729.00,4.26,2.90,29.60,8.50,20.50,37.50,0.80,1478.00,803.00,7.40,13.70,0.00,0.00,47.40,4720.00,65,276,high,0.01
428,"Census Tract 6611, Cook County, Illinois",6851.00,1917.00,1524.00,25.90,20.50,3.57,4.07,3.70,20.00,1.90,2.20,8.80,9.50,87.20,0.00,75.00,49.70,1.00,15.60,11.80,34.50,8.90,5.10,10.30,0.20,5.10,11.00,12.30,2.20,62660.00,19.20,1.40,22.50,2.80,26599.00,42083.00,31234.00,51.10,51.10,16.30,13.50,11.40,38.70,2020.00,94.90,0.00,5.50,2020.00,17,031,661100,0.00,0.00,0.00,0.30,1917.00,68.60,601.00,3.77,1.70,25.20,11.60,37.50,38.50,0.00,1332.00,1104.00,8.30,9.40,0.30,0.00,30.30,6851.00,129,259,high,0.02
429,"Census Tract 6706, Cook County, Illinois",1050.00,347.00,204.00,28.00,41.20,2.99,4.20,3.80,53.00,0.00,14.00,11.50,8.50,92.50,0.00,99.00,4.30,0.00,36.10,17.10,15.80,14.80,3.40,8.70,0.00,11.80,28.50,5.80,1.70,74908.00,61.10,11.80,45.50,2.90,35150.00,45536.00,37969.00,29.20,29.20,10.20,34.80,56.80,45.50,498.00,69.70,15.80,13.10,498.00,17,031,670600,0.00,0.00,0.00,0.00,347.00,59.90,139.00,3.45,1.40,23.60,58.70,7.20,23.10,0.00,1300.00,785.00,8.00,30.40,0.40,0.00,6.20,1050.00,32,167,low,0.03
430,"Census Tract 6905, Cook County, Illinois",624.00,321.00,140.00,28.00,56.40,1.94,3.13,0.80,0.00,0.00,0.00,20.40,4.50,80.00,0.00,100.00,0.80,0.00,23.40,37.50,17.60,20.80,0.00,11.10,0.00,29.60,0.00,18.10,0.00,42805.00,26.80,2.20,41.70,0.00,28750.00,58550.00,72500.00,40.40,40.40,0.80,44.30,-666666666.00,59.10,500.00,64.20,0.00,16.20,500.00,17,031,690500,1.20,0.00,0.00,0.00,321.00,29.00,228.00,1.26,0.00,13.40,38.70,36.60,15.10,0.00,1625.00,865.00,1.00,22.60,0.00,0.00,0.00,624.00,32,159,low,0.05
431,"Census Tract 6910, Cook County, Illinois",2550.00,1109.00,484.00,22.10,56.40,2.29,3.63,6.40,89.00,0.00,55.00,9.00,9.30,83.60,0.00,99.90,1.60,0.00,18.70,29.80,28.00,9.00,6.60,24.20,0.00,11.50,8.70,14.20,5.40,66449.00,31.10,2.80,19.70,7.60,35625.00,40761.00,44353.00,63.20,63.20,11.10,13.60,23.70,16.40,1311.00,84.60,0.00,9.60,1311.00,17,031,691000,2.00,0.00,2.00,5.90,1109.00,44.70,613.00,3.04,6.00,30.70,10.10,32.50,33.30,0.00,1495.00,902.00,3.60,22.00,0.00,0.00,0.20,2550.00,64,368,high,0.03
432,"Census Tract 7104, Cook County, Illinois",5514.00,1871.00,1089.00,30.00,41.80,2.95,4.22,2.50,25.00,0.00,14.40,13.60,6.80,91.60,0.30,94.00,1.10,0.00,22.20,25.40,27.00,8.70,1.40,5.90,0.00,15.40,10.80,6.20,0.70,52127.00,41.30,3.70,34.70,1.20,30986.00,48601.00,34464.00,47.20,47.20,8.90,21.20,8.30,44.40,2252.00,83.10,5.50,8.20,2252.00,17,031,710400,0.80,0.50,0.00,0.00,1871.00,52.20,894.00,3.18,5.90,19.00,31.10,27.00,29.30,0.00,1370.00,975.00,4.10,19.30,0.00,0.00,0.80,5514.00,100,585,high,0.02
433,"Census Tract 7404, Cook County, Illinois",4552.00,1876.00,1147.00,11.40,38.90,2.42,3.20,3.30,0.00,0.00,0.00,2.90,6.50,91.40,0.00,96.20,5.60,38.00,4.60,32.10,28.10,5.20,5.90,8.30,0.00,2.60,7.20,16.10,6.40,93162.00,22.80,0.00,3.10,10.50,51271.00,78051.00,54840.00,87.20,87.20,4.70,3.60,0.00,19.70,1977.00,94.90,4.00,4.50,1977.00,17,031,740400,16.90,0.00,1.80,5.60,1876.00,73.00,506.00,2.76,3.50,19.30,0.00,4.50,17.00,0.90,1789.00,1109.00,5.50,16.40,1.20,0.00,85.90,4552.00,283,100,low,0.06
434,"Census Tract 7708, Cook County, Illinois",5464.00,1981.00,1435.00,9.50,27.60,2.76,3.29,3.60,0.00,0.00,0.00,8.10,5.30,91.50,0.00,58.70,55.50,10.00,3.50,21.10,28.00,14.20,4.60,12.70,0.00,5.80,7.60,8.80,3.00,73722.00,34.10,1.60,11.90,4.10,34969.00,47960.00,30125.00,64.30,64.30,11.40,6.00,29.90,0.00,2107.00,94.00,5.50,5.00,2107.00,17,031,770800,0.20,0.00,1.40,1.40,1981.00,63.70,720.00,2.99,0.00,24.40,16.00,9.40,34.70,0.00,1747.00,1151.00,3.90,18.20,0.00,0.00,90.20,5464.00,392,3,low,0.07
435,"Census Tract 810, Cook County, Illinois",7439.00,4381.00,606.00,2.80,86.20,1.34,2.33,11.70,13.00,-666666666.00,-666666666.00,5.20,3.60,64.00,4.60,74.50,24.20,14.60,2.60,57.80,12.50,3.50,12.30,24.40,0.00,17.40,6.20,12.50,7.00,97265.00,23.30,1.40,13.30,28.90,51631.00,71165.00,70052.00,79.80,79.80,4.60,8.10,48.10,51.00,5422.00,80.80,14.20,7.40,5422.00,17,031,081000,89.00,2.90,23.00,26.20,4381.00,15.90,3686.00,1.39,13.90,19.80,0.00,4.70,0.00,28.30,2582.00,1210.00,0.80,26.80,0.90,0.40,70.30,7439.00,29,312,high,0.0
436,"Census Tract 304, Cook County, Illinois",2582.00,1307.00,509.00,8.30,61.10,1.98,2.96,10.70,75.00,0.00,18.40,7.20,5.10,86.50,0.00,69.10,42.60,14.40,6.90,58.80,14.80,8.80,8.10,18.30,0.00,9.60,11.80,14.90,7.00,92795.00,17.80,5.40,18.40,9.80,41979.00,47889.00,65938.00,63.20,63.20,8.80,16.50,0.00,34.10,1417.00,92.20,3.10,4.70,1417.00,17,031,030400,25.80,0.00,5.60,4.30,1307.00,42.60,750.00,2.11,5.80,28.00,3.40,0.00,19.20,22.30,1908.00,909.00,5.60,17.50,0.00,0.70,85.70,2582.00,34,81,low,0.01
437,"Census Tract 309, Cook County, Illinois",3061.00,1395.00,608.00,4.10,56.40,2.19,3.12,12.30,25.00,0.00,29.70,5.60,4.40,82.30,1.40,75.70,35.40,12.90,3.00,62.60,14.60,8.40,8.80,19.80,0.00,1.20,4.50,12.10,14.40,120026.00,22.20,3.70,8.20,25.30,55774.00,69010.00,62917.00,75.40,75.40,12.90,6.90,0.00,0.00,1560.00,89.40,0.00,10.40,1560.00,17,031,030900,1.70,0.50,2.80,1.60,1395.00,48.00,725.00,2.35,7.90,23.40,0.00,0.00,2.50,21.60,2611.00,1320.00,3.70,13.70,0.30,0.30,76.10,3061.00,40,65,low,0.01
438,"Census Tract 319, Cook County, Illinois",2566.00,1260.00,432.00,7.40,65.70,2.02,2.90,18.40,0.00,-666666666.00,-666666666.00,6.40,4.00,72.20,1.30,84.50,19.90,17.40,7.00,57.20,7.30,15.20,9.00,23.00,0.00,2.50,9.90,12.40,9.00,98879.00,13.30,2.10,4.10,19.00,39167.00,54742.00,46346.00,83.50,83.50,4.80,5.80,0.00,0.00,1329.00,94.80,0.00,5.00,1329.00,17,031,031900,19.60,0.70,4.70,9.30,1260.00,35.60,811.00,2.16,10.40,14.40,0.00,4.70,13.40,16.90,2333.00,1161.00,1.90,12.30,0.90,3.60,82.30,2566.00,25,85,low,0.01
439,"Census Tract 502, Cook County, Illinois",5431.00,2206.00,1228.00,8.80,44.30,2.46,3.33,6.60,0.00,0.00,0.00,3.70,2.90,90.20,0.00,88.20,14.30,21.00,4.40,64.70,9.30,7.00,11.30,26.30,0.00,1.90,8.80,10.50,25.60,175296.00,26.90,1.10,7.10,39.20,64813.00,114413.00,81823.00,88.30,88.30,1.00,1.40,0.00,15.50,2425.00,91.00,6.10,0.00,2425.00,17,031,050200,14.70,0.70,1.10,4.50,2206.00,63.10,814.00,2.85,2.80,28.40,1.30,1.20,2.10,40.40,2999.00,1281.00,8.90,16.30,1.60,3.30,94.30,5431.00,65,141,low,0.01
440,"Census Tract 2001, Cook County, Illinois",3763.00,1321.00,781.00,14.20,40.90,2.85,3.78,7.20,30.00,0.00,0.00,8.70,3.50,86.50,3.40,59.20,73.40,1.50,4.90,25.40,33.10,6.60,3.00,9.60,0.00,2.00,15.20,7.10,1.10,60760.00,26.30,3.70,9.60,0.80,30212.00,33911.00,33457.00,50.80,50.80,16.40,4.40,0.00,0.00,1401.00,94.30,0.00,3.20,1401.00,17,031,200100,3.00,0.00,2.40,5.90,1321.00,52.20,632.00,3.32,1.60,28.80,0.00,4.60,11.90,1.20,1609.00,980.00,6.20,15.00,0.40,1.50,59.80,3763.00,58,133,low,0.02
441,"Census Tract 1609, Cook County, Illinois",2464.00,1068.00,599.00,8.80,43.90,2.30,3.06,6.50,43.00,-666666666.00,-666666666.00,1.10,10.30,86.00,0.00,78.70,29.80,14.20,4.10,62.30,8.20,7.90,10.90,15.80,0.00,1.70,7.30,13.20,10.40,94959.00,15.70,3.70,4.90,15.20,44632.00,58438.00,53952.00,80.10,80.10,5.40,3.70,0.00,52.40,1121.00,95.30,0.00,4.20,1121.00,17,031,160900,7.00,0.00,3.70,7.80,1068.00,50.80,525.00,2.75,3.00,17.20,0.00,2.90,11.60,26.50,2473.00,1099.00,5.60,12.90,2.40,0.90,83.90,2464.00,65,124,low,0.03
442,"Census Tract 1709, Cook County, Illinois",1881.00,660.00,465.00,12.60,29.50,2.85,3.52,2.60,0.00,0.00,94.40,11.40,6.30,95.70,2.40,66.90,54.90,5.00,4.50,25.90,20.30,16.10,5.70,12.10,0.00,8.60,6.50,11.10,0.80,69906.00,36.40,0.00,10.90,1.10,31382.00,52652.00,45938.00,59.00,59.00,12.40,6.00,-666666666.00,0.00,677.00,97.50,0.00,0.00,677.00,17,031,170900,6.50,0.00,3.10,2.20,660.00,70.30,196.00,2.95,0.00,30.20,1.50,5.60,8.60,1.50,2102.00,1000.00,2.40,21.80,0.00,0.00,81.30,1881.00,32,45,low,0.02
443,"Census Tract 2203, Cook County, Illinois",2201.00,891.00,394.00,2.90,55.80,2.45,3.26,18.30,0.00,0.00,0.00,4.40,3.90,81.60,0.20,87.20,23.10,13.40,4.50,58.00,14.50,7.20,9.60,19.70,0.00,2.90,3.80,16.50,10.30,116520.00,14.60,2.60,2.70,14.00,51406.00,61625.00,54936.00,80.00,80.00,6.10,8.40,20.00,100.00,967.00,92.10,0.00,6.50,967.00,17,031,220300,3.00,0.00,3.10,4.20,891.00,41.90,518.00,2.79,4.00,19.90,1.30,0.00,10.20,22.80,2398.00,1340.00,6.40,10.40,2.50,1.50,93.00,2201.00,32,60,low,0.01
444,"Census Tract 104, Cook County, Illinois",5153.00,1938.00,641.00,8.80,66.90,1.86,2.98,10.90,0.00,0.00,0.00,1.40,5.80,64.80,2.50,87.40,14.60,18.00,7.70,51.60,17.70,11.80,5.80,12.90,0.00,15.20,12.40,9.30,1.40,61085.00,18.40,5.30,14.30,4.20,21580.00,43306.00,54853.00,80.60,80.60,8.70,11.90,-666666666.00,45.90,2186.00,88.70,0.00,9.80,2186.00,17,031,010400,62.90,0.00,8.40,26.30,1938.00,21.30,1526.00,2.37,9.80,24.80,12.10,12.90,17.00,3.90,1763.00,1010.00,1.60,10.50,0.70,0.40,72.20,5153.00,54,231,high,0.01
445,"Census Tract 6301, Cook County, Illinois",950.00,295.00,200.00,22.00,32.20,3.22,4.04,5.10,24.00,0.00,0.00,7.30,3.40,88.10,2.90,62.50,65.90,0.00,16.30,13.20,15.50,16.50,0.00,9.40,0.00,5.40,22.70,8.50,1.40,42553.00,18.30,3.10,25.10,2.00,24167.00,28281.00,31042.00,32.60,32.60,21.60,21.00,100.00,67.90,363.00,81.30,0.00,14.30,363.00,17,031,630100,2.20,0.00,6.60,5.00,295.00,41.00,174.00,4.09,3.40,19.70,28.10,27.30,24.00,0.00,1385.00,678.00,8.90,7.40,0.00,0.00,52.00,950.00,50,100,low,0.05
446,"Census Tract 6610, Cook County, Illinois",5157.00,1872.00,1063.00,27.30,43.20,2.75,3.90,3.90,39.00,6.20,29.30,12.70,4.90,92.10,0.00,93.70,12.40,0.00,33.50,16.60,31.20,13.70,5.70,10.60,0.00,12.70,14.90,8.40,0.00,41915.00,40.70,3.90,31.50,0.00,24266.00,52025.00,31875.00,33.00,33.00,14.50,23.50,43.90,50.00,2182.00,85.80,2.10,12.00,2182.00,17,031,661000,6.30,0.00,0.90,3.70,1872.00,47.60,980.00,2.89,2.80,26.60,29.60,35.90,13.50,1.60,1314.00,1006.00,3.90,19.00,0.00,0.00,10.80,5157.00,111,595,high,0.02
447,"Census Tract 6702, Cook County, Illinois",884.00,330.00,201.00,38.20,39.10,2.68,3.63,2.80,211.00,0.00,0.00,21.50,4.20,87.50,0.00,100.00,2.80,0.00,29.60,17.60,48.10,4.60,0.00,28.20,0.00,24.80,24.20,0.00,2.40,78298.00,35.80,8.20,48.80,4.00,25714.00,20288.00,45208.00,30.90,30.90,8.50,45.30,100.00,51.50,534.00,61.80,26.80,19.70,534.00,17,031,670200,0.00,0.00,0.00,1.70,330.00,43.00,188.00,2.18,5.80,18.50,35.20,9.20,23.20,0.00,829.00,907.00,12.40,15.60,0.00,0.00,5.40,884.00,32,251,high,0.04
448,"Census Tract 3801, Cook County, Illinois",1983.00,1052.00,385.00,21.60,63.40,1.88,2.99,8.10,0.00,0.00,50.00,24.20,8.00,84.70,0.00,97.10,6.90,0.00,23.00,55.60,22.20,2.00,13.50,11.10,0.00,29.50,13.30,5.60,1.60,72992.00,37.30,4.30,49.50,4.40,32023.00,90052.00,60833.00,46.70,46.70,2.60,27.00,50.00,35.10,1235.00,85.20,8.20,11.60,1235.00,17,031,380100,30.00,1.10,6.00,3.10,1052.00,24.50,794.00,2.03,8.70,21.90,2.70,0.00,11.60,16.30,1972.00,453.00,4.10,27.00,1.30,0.00,4.00,1983.00,43,166,low,0.02
449,"Census Tract 6718, Cook County, Illinois",1256.00,377.00,278.00,36.30,26.30,3.32,4.14,0.30,28.00,17.40,19.60,6.20,3.40,92.50,0.20,95.60,7.10,0.00,30.20,20.20,37.10,11.70,6.40,10.50,0.00,6.40,13.50,6.60,2.70,61901.00,45.60,12.50,44.60,3.60,27411.00,31250.00,-666666666.00,31.10,31.10,6.70,23.00,0.00,44.90,468.00,80.60,9.20,0.00,468.00,17,031,671800,1.30,0.00,0.00,1.30,377.00,61.00,147.00,2.70,0.00,9.00,61.30,27.80,7.00,0.00,1120.00,1125.00,6.50,18.70,0.00,0.00,1.10,1256.00,32,145,low,0.03
450,"Census Tract 6911, Cook County, Illinois",2993.00,1071.00,655.00,48.20,38.80,2.74,3.67,3.80,25.00,0.00,37.50,11.20,10.70,87.50,0.00,98.10,3.80,0.00,26.00,23.00,36.00,9.20,5.20,16.30,0.00,22.60,18.50,11.20,0.00,36593.00,38.70,7.30,53.20,0.00,20859.00,32857.00,30690.00,28.40,28.40,11.70,46.90,66.10,62.40,1449.00,73.90,8.30,7.20,1449.00,17,031,691100,8.10,0.00,0.00,1.60,1071.00,28.60,765.00,3.02,5.00,17.20,34.00,9.80,31.40,2.00,1348.00,953.00,8.10,13.70,0.70,0.00,2.70,2993.00,67,614,high,0.02
451,"Census Tract 5303, Cook County, Illinois",4440.00,1484.00,1067.00,30.90,28.10,2.99,3.65,2.90,47.00,0.00,54.10,12.40,9.20,94.50,0.00,99.60,1.50,0.80,27.60,22.50,31.20,9.00,7.50,12.40,0.00,6.70,6.80,10.00,3.10,58509.00,30.10,6.30,25.90,4.30,22003.00,41628.00,43460.00,53.30,53.30,8.10,17.20,52.00,24.70,1674.00,88.60,2.00,0.00,1674.00,17,031,530300,1.70,0.40,0.50,0.00,1484.00,78.30,322.00,2.99,0.90,11.80,27.90,47.80,15.50,0.00,1370.00,982.00,4.70,17.50,0.00,0.00,1.10,4440.00,130,483,high,0.03
452,"Census Tract 5609, Cook County, Illinois",5341.00,1901.00,1389.00,8.60,26.90,2.81,3.37,2.70,26.00,0.00,0.00,6.50,9.60,95.40,0.00,87.40,29.80,13.80,4.70,33.60,19.30,10.20,5.90,7.50,0.40,2.50,3.80,14.90,9.30,107174.00,29.80,1.10,2.50,11.90,45115.00,74665.00,53704.00,86.00,86.00,4.10,1.40,0.00,0.00,1972.00,96.40,2.70,0.00,1972.00,17,031,560900,0.00,0.00,0.00,0.00,1901.00,88.80,212.00,2.89,3.50,26.10,0.60,2.80,18.10,0.50,1895.00,1495.00,7.30,20.00,0.00,1.00,85.90,5341.00,131,112,low,0.02
453,"Census Tract 5803, Cook County, Illinois",2555.00,701.00,563.00,16.50,19.70,3.64,4.05,5.40,40.00,0.00,39.50,12.90,4.60,92.40,0.00,52.10,81.50,0.40,12.70,12.90,27.30,4.00,1.10,12.30,0.00,8.00,13.10,6.60,0.00,51670.00,24.80,4.70,28.20,0.00,24225.00,30548.00,24871.00,41.40,41.40,18.40,11.50,28.60,46.90,743.00,94.30,0.00,0.00,743.00,17,031,580300,0.00,0.00,0.00,1.60,701.00,48.60,360.00,4.25,4.70,31.40,11.40,14.40,31.40,4.40,1677.00,838.00,4.30,10.90,0.00,0.00,48.60,2555.00,47,46,low,0.02
454,"Census Tract 6113, Cook County, Illinois",2521.00,853.00,541.00,21.50,36.60,2.94,3.75,6.70,0.00,0.00,0.00,14.40,2.40,93.40,0.70,59.30,81.80,2.00,17.30,10.00,25.40,18.90,1.40,9.10,0.00,11.70,26.80,6.10,0.00,43737.00,31.10,6.30,37.50,0.00,21636.00,28537.00,20167.00,27.70,27.70,15.50,26.20,23.20,65.70,1093.00,78.00,12.40,13.10,1093.00,17,031,611300,3.10,0.00,0.00,9.70,853.00,23.90,649.00,3.41,5.40,30.10,41.70,26.00,8.80,0.00,1625.00,749.00,8.40,14.30,0.00,0.00,61.20,2521.00,32,266,high,0.01
455,"Census Tract 6116, Cook County, Illinois",1608.00,531.00,353.00,21.50,33.50,3.03,3.94,2.40,0.00,0.00,0.00,9.30,3.90,94.30,0.00,69.60,56.20,1.20,22.00,4.50,42.50,9.00,0.00,10.80,0.00,7.70,29.40,10.20,0.00,35971.00,27.30,14.50,43.70,0.00,25818.00,31538.00,30625.00,25.50,25.50,24.50,26.10,57.90,100.00,601.00,88.40,3.70,3.90,601.00,17,031,611600,2.20,0.00,1.00,0.00,531.00,48.40,274.00,3.12,0.00,21.50,40.50,3.90,14.00,0.00,780.00,684.00,12.90,14.60,0.00,0.00,42.20,1608.00,31,124,low,0.02
456,"Census Tract 6203, Cook County, Illinois",7784.00,2038.00,1495.00,16.00,26.60,3.82,4.49,6.70,6.00,9.50,5.30,9.60,7.70,90.10,0.20,65.80,74.80,3.40,15.90,22.70,18.70,10.00,6.90,11.30,0.00,4.40,9.70,9.40,3.60,69153.00,26.90,3.30,21.60,2.70,30814.00,40810.00,36270.00,49.10,49.10,11.20,7.40,0.00,22.60,2124.00,96.00,0.00,11.60,2124.00,17,031,620300,1.90,0.00,0.00,2.10,2038.00,67.90,655.00,3.82,0.40,30.60,7.40,15.70,36.60,1.20,1494.00,1137.00,8.10,13.30,0.00,0.00,53.60,7784.00,99,176,low,0.01
457,"Census Tract 6204, Cook County, Illinois",4503.00,1219.00,989.00,17.30,18.90,3.69,4.16,3.40,46.00,0.00,10.90,11.20,1.30,93.00,0.00,58.50,89.00,0.30,5.60,14.60,24.80,9.50,4.00,11.60,0.00,5.40,14.00,13.80,0.60,76410.00,33.50,5.80,17.30,0.70,29080.00,40330.00,32398.00,54.80,54.80,8.70,6.50,0.00,11.50,1366.00,89.20,0.00,23.50,1366.00,17,031,620400,0.00,0.00,0.00,2.40,1219.00,84.50,189.00,3.78,0.00,30.50,4.50,26.70,29.10,1.90,1614.00,1070.00,5.40,13.00,0.00,0.00,59.80,4503.00,65,125,low,0.01
